Firm defends algorithm that 'spots women's orgasms',"A firm that claimed to have built an algorithm to identify women's orgasms has defended itself after ridicule on social media.  Cyprus-based Relida Limited said its algorithm could ""validate"" female orgasms 86% of the time.Slides from a presentation it produced were posted on Twitter and were retweeted thousands of times.The company said it had wanted to help developers test sex tech products and that its work had been ""twisted"".The presentation was posted on Twitter by Stu Nugent, brand manager at the sex toy label Lelo, after he was sent the pitch.The slides, seen by the BBC, say that ""there is no reliable way to be sure a woman has an orgasm"". They list statistics about women who have faked climaxes.Relida said its idea was still in development and the presentation was not intended for publication.The algorithm is based on earlier research into changes in heart rate.""An orgasm may be identified with heart rate as it has a specific pattern when climaxing,"" it said in an email to the BBC.It said the algorithm was not yet finished and was created by a woman ""looking for the well-being of other women"". ""We never wanted to sell this algorithm directly to women or men,"" it said.""Indeed, this is a too sensitive a subject, and information that could create additional pressure on women.""It described Mr Nugent's tweet as ""unethical"".Mr Nugent said he was taken aback when he received the set of slides on LinkedIn.""To be frank, we already have a very robust and reliable system for deciding whether our designs are pleasurable, and that's by asking the people who use them,"" he said.""In any case the orgasm isn't necessarily the right metric for measuring the pleasurability of a sex toy.""Relida said its product was ""all about science"".However Mr Nugent said it was ""solving a problem we never had"".""The idea of detecting an orgasm against the word of the person who is actually having (or not having) one is dangerous,"" he said. ",12 June 2020,technology
Riot Games executive resigns after 'abhorrent' George Floyd post,"A gaming firm executive has resigned over a meme he posted about George Floyd, who died while being arrested. Ron Johnson, who was head of consumer products at Riot Games, shared an image detailing Mr Floyd's criminal record.He wrote that it was ""no reason to condone his killing"" but added: ""This type of criminal lifestyle never results in good things.""Riot Games said the Facebook post was ""abhorrent"" and told staff Mr Johnson had exercised ""poor judgment"".The Los Angeles-based firm produces the hugely popular League Of Legends video game and the newly released shooter Valorant.On 5 June, the company pledged to donate $1m (£790,000) to ""accelerate progress"" against racism, amid protests following the death of Mr Floyd.The protests began following the release of a video showing African-American George Floyd being arrested in Minneapolis.In the video, a white police officer is seen kneeling on Mr Floyd's neck even after he pleads that he cannot breathe.Mr Floyd's death has sparked huge protests across the US against racism and the police killings of black Americans.Mr Johnson posted a copy of an image that has been widely shared online. It shows a photo of George Floyd with text saying: ""The media and the left have made George Floyd into a martyr. But who was he really?""It lists several previous convictions and alleges Mr Floyd was ""high on meth getting ready to drive a car and possibly kill your kid"" at the time of his arrest.Mr Johnson added his own caption, stating: ""This is no reason to condone his killing by the officer at all, which still needs to be investigated as a potential crime.""It is a learning opportunity for people (and your kids) to teach that this type of criminal lifestyle never results in good things happening to you or those around you.""On Wednesday, Riot Games placed Mr Johnson on leave to launch an investigation.It said the post was ""abhorrent, against our values, and directly counter to our belief that addressing systemic racism requires immediate societal change"".On Thursday, the company confirmed in an internal email seen by ESPN that Mr Johnson had resigned.""We must respect that everyone is entitled to their own political views,"" wrote Riot Games chief executive Nicolo Laurent.""I believe Ron exercised really poor judgment here. It resulted in a post that was harmful to many of us and our broader community. It was insensitive and in this moment, it undermines the commitment we've made to stand against all acts of injustice, racism, prejudice, and hate.""Ron understands this and recognises that he will be ineffective as a leader at Riot going forward. As a result, he has resigned, effective today.""",12 June 2020,technology
Facebook's Giphy deal investigated by competition authority,"Facebook's takeover of Giphy, a search engine for funny reaction images, is being investigated by the UK's competition authority.Giphy's vast library of looping short video animations is hugely popular in Facebook's apps.  But it also provides animations to competitors like TikTok, Snapchat and Twitter.Now, the UK Competition and Markets Authority (CMA) is investigating whether the purchase is a problem.It has sent an enforcement order to Facebook, effectively putting a hold on any merging of the companies until its investigation is over.Announcing the acquisition in May this year, Facebook said that half of Giphy's traffic comes from Facebook apps, including Whatsapp and Instagram.But it also said that the deal - worth a reported $400m (£317m) - would not affect deals in place with other partners.The CMA, however, said it was investigating whether or not the acquisition ""may be expected to result in a substantial lessening of competition"".It is inviting comments until 3 July, with no date set for its decision. But the enforcement means Facebook has to keep the Giphy company, staff, and technology separate from Facebook itself - unless it gets advance written permission from the CMA.Facebook says it plans to roll the company into its Instagram team, where the ""stickers"" Giphy provides are most popular.A Facebook company spokesperson said that Giphy ""improves Instagram's offerings by giving people more features and tools"".They also reiterated the company's previous stance that other companies which use Giphy would not lose any access to the platform.""We are prepared to show regulators that this acquisition is positive for consumers, developers and content creators alike,"" they said.The merger of Facebook and Instagram was investigated back in 2012 by the Office of Fair Trading, which used to handle such issues. It chose not to pursue the matter any further.It is not the first time concerns have been raised about the Facebook-Giphy deal, with questions raised over what level of access Facebook would have to its competitor's data through the service.In May, shortly after the announcement, some US senators told the Verge they had such concerns. The Republican Senator for Missouri, Josh Hawley, said: ""Facebook keeps looking for even more ways to take our data… Facebook wants Giphy so it can collect even more data on us.""",12 June 2020,technology
Firm defends algorithm that 'spots women's orgasms',"A firm that claimed to have built an algorithm to identify women's orgasms has defended itself after ridicule on social media.  Cyprus-based Relida Limited said its algorithm could ""validate"" female orgasms 86% of the time.Slides from a presentation it produced were posted on Twitter and were retweeted thousands of times.The company said it had wanted to help developers test sex tech products and that its work had been ""twisted"".The presentation was posted on Twitter by Stu Nugent, brand manager at the sex toy label Lelo, after he was sent the pitch.The slides, seen by the BBC, say that ""there is no reliable way to be sure a woman has an orgasm"". They list statistics about women who have faked climaxes.Relida said its idea was still in development and the presentation was not intended for publication.The algorithm is based on earlier research into changes in heart rate.""An orgasm may be identified with heart rate as it has a specific pattern when climaxing,"" it said in an email to the BBC.It said the algorithm was not yet finished and was created by a woman ""looking for the well-being of other women"". ""We never wanted to sell this algorithm directly to women or men,"" it said.""Indeed, this is a too sensitive a subject, and information that could create additional pressure on women.""It described Mr Nugent's tweet as ""unethical"".Mr Nugent said he was taken aback when he received the set of slides on LinkedIn.""To be frank, we already have a very robust and reliable system for deciding whether our designs are pleasurable, and that's by asking the people who use them,"" he said.""In any case the orgasm isn't necessarily the right metric for measuring the pleasurability of a sex toy.""Relida said its product was ""all about science"".However Mr Nugent said it was ""solving a problem we never had"".""The idea of detecting an orgasm against the word of the person who is actually having (or not having) one is dangerous,"" he said. ",12 June 2020,technology
Riot Games executive resigns after 'abhorrent' George Floyd post,"A gaming firm executive has resigned over a meme he posted about George Floyd, who died while being arrested. Ron Johnson, who was head of consumer products at Riot Games, shared an image detailing Mr Floyd's criminal record.He wrote that it was ""no reason to condone his killing"" but added: ""This type of criminal lifestyle never results in good things.""Riot Games said the Facebook post was ""abhorrent"" and told staff Mr Johnson had exercised ""poor judgment"".The Los Angeles-based firm produces the hugely popular League Of Legends video game and the newly released shooter Valorant.On 5 June, the company pledged to donate $1m (£790,000) to ""accelerate progress"" against racism, amid protests following the death of Mr Floyd.The protests began following the release of a video showing African-American George Floyd being arrested in Minneapolis.In the video, a white police officer is seen kneeling on Mr Floyd's neck even after he pleads that he cannot breathe.Mr Floyd's death has sparked huge protests across the US against racism and the police killings of black Americans.Mr Johnson posted a copy of an image that has been widely shared online. It shows a photo of George Floyd with text saying: ""The media and the left have made George Floyd into a martyr. But who was he really?""It lists several previous convictions and alleges Mr Floyd was ""high on meth getting ready to drive a car and possibly kill your kid"" at the time of his arrest.Mr Johnson added his own caption, stating: ""This is no reason to condone his killing by the officer at all, which still needs to be investigated as a potential crime.""It is a learning opportunity for people (and your kids) to teach that this type of criminal lifestyle never results in good things happening to you or those around you.""On Wednesday, Riot Games placed Mr Johnson on leave to launch an investigation.It said the post was ""abhorrent, against our values, and directly counter to our belief that addressing systemic racism requires immediate societal change"".On Thursday, the company confirmed in an internal email seen by ESPN that Mr Johnson had resigned.""We must respect that everyone is entitled to their own political views,"" wrote Riot Games chief executive Nicolo Laurent.""I believe Ron exercised really poor judgment here. It resulted in a post that was harmful to many of us and our broader community. It was insensitive and in this moment, it undermines the commitment we've made to stand against all acts of injustice, racism, prejudice, and hate.""Ron understands this and recognises that he will be ineffective as a leader at Riot going forward. As a result, he has resigned, effective today.""",12 June 2020,technology
Facebook's Giphy deal investigated by competition authority,"Facebook's takeover of Giphy, a search engine for funny reaction images, is being investigated by the UK's competition authority.Giphy's vast library of looping short video animations is hugely popular in Facebook's apps.  But it also provides animations to competitors like TikTok, Snapchat and Twitter.Now, the UK Competition and Markets Authority (CMA) is investigating whether the purchase is a problem.It has sent an enforcement order to Facebook, effectively putting a hold on any merging of the companies until its investigation is over.Announcing the acquisition in May this year, Facebook said that half of Giphy's traffic comes from Facebook apps, including Whatsapp and Instagram.But it also said that the deal - worth a reported $400m (£317m) - would not affect deals in place with other partners.The CMA, however, said it was investigating whether or not the acquisition ""may be expected to result in a substantial lessening of competition"".It is inviting comments until 3 July, with no date set for its decision. But the enforcement means Facebook has to keep the Giphy company, staff, and technology separate from Facebook itself - unless it gets advance written permission from the CMA.Facebook says it plans to roll the company into its Instagram team, where the ""stickers"" Giphy provides are most popular.A Facebook company spokesperson said that Giphy ""improves Instagram's offerings by giving people more features and tools"".They also reiterated the company's previous stance that other companies which use Giphy would not lose any access to the platform.""We are prepared to show regulators that this acquisition is positive for consumers, developers and content creators alike,"" they said.The merger of Facebook and Instagram was investigated back in 2012 by the Office of Fair Trading, which used to handle such issues. It chose not to pursue the matter any further.It is not the first time concerns have been raised about the Facebook-Giphy deal, with questions raised over what level of access Facebook would have to its competitor's data through the service.In May, shortly after the announcement, some US senators told the Verge they had such concerns. The Republican Senator for Missouri, Josh Hawley, said: ""Facebook keeps looking for even more ways to take our data… Facebook wants Giphy so it can collect even more data on us.""",12 June 2020,technology
Firm defends algorithm that 'spots women's orgasms',"A firm that claimed to have built an algorithm to identify women's orgasms has defended itself after ridicule on social media.  Cyprus-based Relida Limited said its algorithm could ""validate"" female orgasms 86% of the time.Slides from a presentation it produced were posted on Twitter and were retweeted thousands of times.The company said it had wanted to help developers test sex tech products and that its work had been ""twisted"".The presentation was posted on Twitter by Stu Nugent, brand manager at the sex toy label Lelo, after he was sent the pitch.The slides, seen by the BBC, say that ""there is no reliable way to be sure a woman has an orgasm"". They list statistics about women who have faked climaxes.Relida said its idea was still in development and the presentation was not intended for publication.The algorithm is based on earlier research into changes in heart rate.""An orgasm may be identified with heart rate as it has a specific pattern when climaxing,"" it said in an email to the BBC.It said the algorithm was not yet finished and was created by a woman ""looking for the well-being of other women"". ""We never wanted to sell this algorithm directly to women or men,"" it said.""Indeed, this is a too sensitive a subject, and information that could create additional pressure on women.""It described Mr Nugent's tweet as ""unethical"".Mr Nugent said he was taken aback when he received the set of slides on LinkedIn.""To be frank, we already have a very robust and reliable system for deciding whether our designs are pleasurable, and that's by asking the people who use them,"" he said.""In any case the orgasm isn't necessarily the right metric for measuring the pleasurability of a sex toy.""Relida said its product was ""all about science"".However Mr Nugent said it was ""solving a problem we never had"".""The idea of detecting an orgasm against the word of the person who is actually having (or not having) one is dangerous,"" he said. ",12 June 2020,technology
Riot Games executive resigns after 'abhorrent' George Floyd post,"A gaming firm executive has resigned over a meme he posted about George Floyd, who died while being arrested. Ron Johnson, who was head of consumer products at Riot Games, shared an image detailing Mr Floyd's criminal record.He wrote that it was ""no reason to condone his killing"" but added: ""This type of criminal lifestyle never results in good things.""Riot Games said the Facebook post was ""abhorrent"" and told staff Mr Johnson had exercised ""poor judgment"".The Los Angeles-based firm produces the hugely popular League Of Legends video game and the newly released shooter Valorant.On 5 June, the company pledged to donate $1m (£790,000) to ""accelerate progress"" against racism, amid protests following the death of Mr Floyd.The protests began following the release of a video showing African-American George Floyd being arrested in Minneapolis.In the video, a white police officer is seen kneeling on Mr Floyd's neck even after he pleads that he cannot breathe.Mr Floyd's death has sparked huge protests across the US against racism and the police killings of black Americans.Mr Johnson posted a copy of an image that has been widely shared online. It shows a photo of George Floyd with text saying: ""The media and the left have made George Floyd into a martyr. But who was he really?""It lists several previous convictions and alleges Mr Floyd was ""high on meth getting ready to drive a car and possibly kill your kid"" at the time of his arrest.Mr Johnson added his own caption, stating: ""This is no reason to condone his killing by the officer at all, which still needs to be investigated as a potential crime.""It is a learning opportunity for people (and your kids) to teach that this type of criminal lifestyle never results in good things happening to you or those around you.""On Wednesday, Riot Games placed Mr Johnson on leave to launch an investigation.It said the post was ""abhorrent, against our values, and directly counter to our belief that addressing systemic racism requires immediate societal change"".On Thursday, the company confirmed in an internal email seen by ESPN that Mr Johnson had resigned.""We must respect that everyone is entitled to their own political views,"" wrote Riot Games chief executive Nicolo Laurent.""I believe Ron exercised really poor judgment here. It resulted in a post that was harmful to many of us and our broader community. It was insensitive and in this moment, it undermines the commitment we've made to stand against all acts of injustice, racism, prejudice, and hate.""Ron understands this and recognises that he will be ineffective as a leader at Riot going forward. As a result, he has resigned, effective today.""",12 June 2020,technology
Facebook's Giphy deal investigated by competition authority,"Facebook's takeover of Giphy, a search engine for funny reaction images, is being investigated by the UK's competition authority.Giphy's vast library of looping short video animations is hugely popular in Facebook's apps.  But it also provides animations to competitors like TikTok, Snapchat and Twitter.Now, the UK Competition and Markets Authority (CMA) is investigating whether the purchase is a problem.It has sent an enforcement order to Facebook, effectively putting a hold on any merging of the companies until its investigation is over.Announcing the acquisition in May this year, Facebook said that half of Giphy's traffic comes from Facebook apps, including Whatsapp and Instagram.But it also said that the deal - worth a reported $400m (£317m) - would not affect deals in place with other partners.The CMA, however, said it was investigating whether or not the acquisition ""may be expected to result in a substantial lessening of competition"".It is inviting comments until 3 July, with no date set for its decision. But the enforcement means Facebook has to keep the Giphy company, staff, and technology separate from Facebook itself - unless it gets advance written permission from the CMA.Facebook says it plans to roll the company into its Instagram team, where the ""stickers"" Giphy provides are most popular.A Facebook company spokesperson said that Giphy ""improves Instagram's offerings by giving people more features and tools"".They also reiterated the company's previous stance that other companies which use Giphy would not lose any access to the platform.""We are prepared to show regulators that this acquisition is positive for consumers, developers and content creators alike,"" they said.The merger of Facebook and Instagram was investigated back in 2012 by the Office of Fair Trading, which used to handle such issues. It chose not to pursue the matter any further.It is not the first time concerns have been raised about the Facebook-Giphy deal, with questions raised over what level of access Facebook would have to its competitor's data through the service.In May, shortly after the announcement, some US senators told the Verge they had such concerns. The Republican Senator for Missouri, Josh Hawley, said: ""Facebook keeps looking for even more ways to take our data… Facebook wants Giphy so it can collect even more data on us.""",12 June 2020,technology
Call of Duty: Modern Warfare fix causes Xbox owners more headaches,"The makers of Call of Duty: Modern Warfare say they have ""resolved"" a problem that caused updates to the video game to be more than twice the size they should have been.But several players who have tried to take advantage of the fix have reported being worse off as a consequence.The initial issue led some Xboxes to start downloading an 85 gigabyte file that should have been about 40GB.And some who cancelled this to try again have lost their main game file.As a consequence they have had to download the entire title from scratch, entailing a download of more than 100GB.In theory it should take about four hours to download a file of that size on an average UK home broadband connection.In practice, however, it takes much longer, because the data cannot be downloaded at the maximum speed if there are too many people trying to do so at once.Call of Duty: Modern Warfare's Season 4 update introduces new weapons, narrative video scenes, maps and bug fixes to Activision's first-person shooter.Once downloaded, it takes up only 4GB more storage than the previous version on the hard drive. Even so, some players have expressed concern at the amount of disc space they are having to give up - as the game has had one of the largest file sizes among mainstream games since its release last year.On Sony's PlayStation 4, the installed game can now take up close to 200GB in total - about half disc space available on the basic version. Owners can, however, delete some of the modes they do not play to free up storage for other games and media.The update was originally scheduled to have been made available on 3 June but developer Infinity Ward said it had been held back until now to allow people to focus on voices calling for ""equality, justice and change"" as part of the US protests sparked by the killing of George Floyd.Activision said the latest version of Modern Warfare had been its bestselling Call of Duty game to date, during a recent analysts briefing. The company makes money from each season update as players can pay a fee to unlock new content rather than having to spend hours earning it via a series of in-game achievements.",11 June 2020,technology
