George Floyd: Ben & Jerry's joins Facebook ad boycott,"Ben and Jerry's has joined a growing list of firms pulling advertising from Facebook platforms throughout July.It's part of the Stop Hate For Profit campaign, which calls on Facebook to have stricter measures against racist and hateful content.Ben and Jerry's Tweeted that it ""will pause all paid advertising on Facebook and Instagram in the US"".Earlier this week outdoor brands The North Face, Patagonia and REI joined the campaign.Ben and Jerry's said it is standing with the campaign and ""all those calling for Facebook to take stronger action to stop its platforms from being used to divide our nation, suppress voters, foment and fan the flames of racism and violence, and undermine our democracy.""After the death of George Floyd in police custody, Ben and Jerry's chief executive Matthew McCarthy said ""business should be held accountable"" as he set out plans to increase diversity.Earlier this week the freelance job listing platform Upwork and the open-source software developer Mozilla also joined the campaign.Facebook has said it was committed to ""advancing equity and racial justice"".""We're taking steps to review our policies, ensure diversity and transparency when making decisions on how we apply our policies, and advance racial justice and voter engagement on our platform,"" it said on Sunday.The statement also pointed to the company's Community Standards, which include the recognition of the platform's importance as a ""place where people feel empowered to communicate, and we take seriously our role in keeping abuse off our service"".The Stop Hate for Profit campaign was launched last week by advocacy groups, including the Anti-Defamation League, the National Association for the Advancement of Colored People, and the Color Of Change.The movement has said it is a ""response to Facebook's long history of allowing racist, violent and verifiably false content to run rampant on its platform"".Stop Hate for Profit has called on advertisers to pressure the company to adopt stricter measures against racist and hateful content on its platforms by stopping all spending on advertising with it throughout July.Last year the social network attracted advertising revenue of almost $70bn (£56bn).Facebook, and its chief executive Mark Zuckerberg, have often been criticised for the handling of controversial subjects.This month the company's staff spoke out against the tech giant's decision not to remove or flag a post by US President Donald Trump.The same message was shared on Twitter, where it was hidden behind a warning label on the grounds that it ""glorified violence"".Unilever, the parent company of Ben and Jerry's, did not immediately respond to a request for comment from the BBC.",24 June 2020,business
George Floyd: Ben & Jerry's joins Facebook ad boycott,"Ben and Jerry's has joined a growing list of firms pulling advertising from Facebook platforms throughout July.It's part of the Stop Hate For Profit campaign, which calls on Facebook to have stricter measures against racist and hateful content.Ben and Jerry's Tweeted that it ""will pause all paid advertising on Facebook and Instagram in the US"".Earlier this week outdoor brands The North Face, Patagonia and REI joined the campaign.Ben and Jerry's said it is standing with the campaign and ""all those calling for Facebook to take stronger action to stop its platforms from being used to divide our nation, suppress voters, foment and fan the flames of racism and violence, and undermine our democracy.""After the death of George Floyd in police custody, Ben and Jerry's chief executive Matthew McCarthy said ""business should be held accountable"" as he set out plans to increase diversity.Earlier this week the freelance job listing platform Upwork and the open-source software developer Mozilla also joined the campaign.Facebook has said it was committed to ""advancing equity and racial justice"".""We're taking steps to review our policies, ensure diversity and transparency when making decisions on how we apply our policies, and advance racial justice and voter engagement on our platform,"" it said on Sunday.The statement also pointed to the company's Community Standards, which include the recognition of the platform's importance as a ""place where people feel empowered to communicate, and we take seriously our role in keeping abuse off our service"".The Stop Hate for Profit campaign was launched last week by advocacy groups, including the Anti-Defamation League, the National Association for the Advancement of Colored People, and the Color Of Change.The movement has said it is a ""response to Facebook's long history of allowing racist, violent and verifiably false content to run rampant on its platform"".Stop Hate for Profit has called on advertisers to pressure the company to adopt stricter measures against racist and hateful content on its platforms by stopping all spending on advertising with it throughout July.Last year the social network attracted advertising revenue of almost $70bn (£56bn).Facebook, and its chief executive Mark Zuckerberg, have often been criticised for the handling of controversial subjects.This month the company's staff spoke out against the tech giant's decision not to remove or flag a post by US President Donald Trump.The same message was shared on Twitter, where it was hidden behind a warning label on the grounds that it ""glorified violence"".Unilever, the parent company of Ben and Jerry's, did not immediately respond to a request for comment from the BBC.",24 June 2020,business
Segway: End of the road for the much-hyped two-wheeler,"Segway is ending production of its original two-wheeler, which was popular with city tour guides and some police forces - but not the public.Launched in 2001, the much-hyped self-balancing vehicle promised to revolutionise personal transport.The Segway, invented by US engineer Dean Kamen, debuted with much fanfare, but struggled to make a profit.Accidents didn't help with the Segway's popularity, and the company was bought by Chinese rival Ninebot in 2015.Made at a factory in New Hampshire, in the US, production of the Segway Personal Transporter will end on 15 July.Announcing the news, Segway president Judy Cai said: ""Within its first decade, the Segway PT became a staple in security and law enforcement, viewed as an effective and efficient personal vehicle.""However, in the vehicle's almost two decade-long history it has also been the subject of mockery and high-profile collisions as well as a tragic death.In 2003, then-US President George W Bush took a tumble off a Segway at his parents' summer home in Kennebunkport, Maine.The incident followed Vice President Dick Cheney's use of a Segway to ride around his office when his Achilles tendon was playing up.The Segway also served as a, quite literally, comedy vehicle in the 2009 Hollywood movie Paul Blart: Mall Cop.In the film, actor and comedian Kevin James played a security guard who patrolled a shopping mall on a Segway to much comic effect.In 2015, as he celebrated his fourth consecutive world 200 metres title, Jamaican sprinter Usain Bolt was knocked over by a cameraman on a Segway.No serious harm was done, and the legendary athlete quickly got to his feet and continued his victory lap.In January this year Segway's prototype wheelchair crashed during a demonstration at the Consumer Electronics Show (CES) exhibition in Las Vegas.The S-Pod - a self-balancing electric wheelchair - was being tested by a journalist at the time. The rider had accelerated the vehicle before accidently crashing into a wall.The Segway was also at the centre of a tragic incident when the self-made millionaire owner of the company died after falling from a cliff in the UK while riding one of his firm's motorised scooters.Jimi Heselden crashed into the River Wharfe while using his Segway on his estate, in West Yorkshire, just 10 months after buying the firm in 2009.The inquest into Mr Heselden's death heard that he died due to an ""act of courtesy"" as he tried to make way for a dog walker.",24 June 2020,business
Rent day arrives for struggling retailers,"""We're almost 90% open with most of our retailers trading. It's a return to almost normality,"" says James Roberts the boss of Grosvenor Shopping centre in Northampton. But there's one big question.  How many of the 50 or so retailers and food outlets will be paying any rent this week. He laughs nervously when asked.""Hopefully some, but we've only collected 56% in the last quarter,"" he says. UK landlords should be collecting at least £2.5bn on Wednesday for shop rents.  Retail landlords traditionally get paid four times a year. On the last rent day in March, no more than half the total rent was handed over and landlords will be lucky to get a quarter of what they're owed today. Most high street shops, along with pubs and restaurants, have seen sales evaporate and have either been unable or refusing to pay rent. Businesses are hoarding cash to survive. But the crisis is starving landlords of much needed income, too. The Grosvenor Shopping Centre is the kind of everyday mall you'd find in many of our towns and city centres. It's owned by Legal & General which invests in property to fund thousands of pensions. ""It's not well known, or particularly transparent to people, but most retail properties are effectively owned by the normal person on the street in the UK,"" said Bill Hughes, Legal and General's head of real assets. Recent research by Estates Gazette, a commercial property weekly, showed that as much as 60% of all UK retail space is owned either directly or indirectly by the public, including pension funds, the public sector and individual shareholders.It's been a secure form of income until now. ""The risk of loss of income is really important. The pension fund owners of the built environment of the UK, they rely upon the income being produced by what hitherto have been seen as being very stable assets. And that is at risk in a way that's never been there to the extent before."" said Mr Hughes.  Landlords have enjoyed the good times over the decades with long leases and upward-only rent reviews.  And rapidly expanding retailers were happy to sign up. But in recent years with sales shifting online, it's become far harder for shops to make a profit. The pandemic has accelerated this trend.  The Government extended its ban on evictions for non-payment of rent until the autumn. Occupiers are now frantically trying to secure better deals or turning to insolvency proceedings to renegotiate their debts, including owed rent. The traditional business model of how retail property is leased is now well and truly broken. ""It's a mess, but it's not a mess that we can't tidy up"" said Mark Burlton, the founder of Cross Border Retail, a real estate business which advises landlords and retailers. ""I do feel sorry for them (landlords) . Absolutely. They are entitled to receive income, but I don't believe they're entitled to receive the same income as they were. I think they have to understand the value of their asset. And the value of their asset is what someone is prepared to pay for it. There isn't a queue of retailers coming up behind them,"" he said. He believes upward only rent reviews should be abolished along with the Landlord and Tenant Act of 1954, the law which still underpins the leasehold system in the UK.  ""It's inflexible. We need something which is much cheaper and quicker to negotiate. We should have a system of rents based on turnover, allowing retailers to pay a rent they can afford. But in order to do that, tenants have to play their part. They have to declare what they are turning over,"" said Mr Burlton.Bill Hughes thinks the Government's new code of practice on rental agreements should ease the tensions. ""We're having an active conversation with tenants about can they pay, and if they can't pay, we're working hard to restructure things.""Because it's in our interest to find a way of helping cash flow to companies that would survive beyond this very difficult, unusual crisis that Covid presents."" Legal & General's Bill Hughes thinks the Government should take a careful look at providing some financial support to help bridge the likely shortfall in income otherwise the ""dynamic between landlords and tenants is likely to be challenging and deteriorate"". The future prosperity of our high streets and town centres could ultimately be at stake if this crisis doesn't end well.  Regeneration requires private sector investment as well as Government funding. Mr Hughes says unless there's an appeal for long term investors like pension funds to invest in UK real estate, infrastructure won't get funded. ""They need a sensible and stable environment within which they can get some sort of return,"" he explains. Mr Burlton says he's receiving phone calls from US private equity and venture capitalists sniffing around for opportunities to snap up some retail assets on the cheap. ""Ultimately if landlords and tenants can't agree what the actual rent should be, then a number of landlords face the very real prospect of going bust. And then we have to be careful what we wish for because the purchasers of these assets in my opinion will likely have much shorter goals than the landlords they currently have. "" The fate of heavily indebted shopping centre owner, Intu, will be decided by Friday. It owns some of the UK's biggest and most popular malls, including the Trafford Centre and the Metrocentre in Gateshead. If it can't secure a last minute agreement with its lenders, it will go into administration which could mean the temporary closure of its sites. ",24 June 2020,business
Still closed - the shops not allowed to reopen,"While pubs and hairdressers in England have been given the all clear by government to reopen on 4 July, many business owners were disappointed to learn they must keep their doors closed for now. ""It was a shock. I can understand the logical argument but personally it feels very irritating and disappointing,"" says Adam Grant,  a tattoo artist and studio manager at Tattoo UK in Uxbridge, west London.He says it was frustrating to hear that hairdressers can open on 4 July, while tattoo parlours must remain closed.  It was especially irritating since tattoo parlours already have measures in place to prevent-cross contamination he says, such as the disposable gloves and aprons which artists must wear.Prime Minister Boris Johnson told parliament on Tuesday that the government's public health experts will work with sectors which remain closed, to help them become ""Covid secure"" and open ""as soon as possible"".In the hope of a 4 July opening, Mr Grant had already made changes to the way the studio operated, including mandating face masks and asking future customers to come to appointments alone. Now he says he has no date for reopening and no guidance on what safety measures will need to be in place. ""We've been left in limbo really, until further notice,"" he says.As a self-employed tattoo artist Adam was able to claim financial support from the government during lockdown, but he says that only covered him for 2-3 months.  ""We may have to see if we can get another self-employment scheme because if we're not allowed to open, we need to be compensated,"" he says. The ten businesses still not allowed to reopen:Beautician Tara Williamson is also frustrated by what she sees as a double standard from government, with hairdressers allowed to reopen but beauty salons staying closed.She runs The Beauty, Skin and Eyelash Lounge in Epping and had planned to open on 4 July. ""I don't really get it. I don't see a reason why we couldn't open and it will obviously be a big blow,"" she says.Tara had already made a number of changes at the salon, following safety guidelines that were issued to salons reopening overseas, in the absence of any clear guidelines in the UK.""We've put screens in place, we've done a one-way system in the salon, we've prepared everything for the two metre distancing, we've staggered appointments, we've got sanitising stations,"" she says. ""It just seems crazy that we have no guidelines of when we can open and what is going to be happening.""Rob Ward, who runs YourGym, an independent fitness centre in Lytham, Lancashire, says he was also hoping to reopen on 4 July. The gym received a government grant of £25,000 during lockdown and Rob was able to enrol his staff on the state-paid furlough scheme. But he says closing for three months has inflicted a huge financial hit. ""You start a year with projected figures but they've all been knocked,"" he says.""We've had some amazing support from local members, who were able to support us financially even when they couldn't come in. ""A lot of our personal trainers taught free online classes to keep the gym going. It's been a crazy time but there are such positives that come out of it.""Rob had been putting in place social distancing measures for when the gym can welcome back its members.""Every other treadmill is out of order now, so you've got space. In our spin studio we've taken lots of bikes out,"" he saysHe's also used tape to ensure space between floor workout stations, bought a fogging machine for overnight disinfecting, and introduced a new online booking system. Even though the government has now reduced social distancing guidelines from 2m to '1m-plus', Rob says he'll keep the current measures in place ""to inspire consumer confidence"". ""We need a date. That's the main thing."" Mark Sesnan, managing director of GLL, says he'd also like a date to open his 200 swimming pools, with 11,000 staff across the UK.""Basically we've been surviving on fresh air for the last 13 weeks. We feel extremely disappointed and let down,"" he says.""As an industry we submitted documents to government on 7 May. Those documents have all been accepted and we'd been led to believe they provided a good enough framework for re-opening.""Mark says GLL was able to furlough most of its staff, but the organisation has also had to dig into its cash reserves. With pools geared toward a 4 July opening, GLL has also incurred costs from recent preparations such as water testing. He says the worst thing about Boris Johnson's announcement on Tuesday was the lack of a firm opening date for businesses that must remain closed. He's called on the government to ""come off the fence"". ""I was down at Charlton Lido yesterday in the blazing sunshine with a massive bright blue, empty swimming pool. It's sad for everybody,"" he says",24 June 2020,business
Coronavirus: 'We went from 30 customers to one in 18 hours',"Liam and Louise Parkinson's cleaning business was just a few weeks old when the coronavirus outbreak forced them to stop working. The husband-and-wife team based in Chippenham, Wiltshire, launched their company Abode and Beyond in January and soon began hiring extra staff to meet the demand from new clients.But then - as news of the coronavirus spread - business quickly dropped away. ""Within 18 hours we'd gone from 30 customers down to one or two,"" Liam says. When the country went into lockdown on 23 March, Liam and Louise had to tell their clients they were suspending all services.In early June, the couple began working again, but only a quarter of their previous clients have booked home cleaning.  ""Lots of people say now they can't afford to have a cleaner because they're struggling financially,"" Liam says.Other customers have told them cleaning would be too much of a disruption while they're working and educating children from home. And some clients are shielding or worried about the risk of catching Covid-19 from workers coming into their home. Those concerns mean cleaners all over the country are facing huge financial challenges, especially as those who work cash-in-hand aren't eligible for government support. Martyna, not her real name, works part-time as a domestic cleaner to supplement her main job as a housekeeper at a London hotel. She's been furloughed - or put on state-paid leave - by the hotel but is struggling to get by without the added income cleaning would normally provide.""For more than two months, I didn't do any cleaning work,"" she says. Now she's waiting for her clients to call. ""It's boring and also I need the extra money. The [furlough] money is only for the rent and food. It's nothing.""Cleaning staff are permitted to work in people's homes, but industry leaders say there hasn't been clear guidance from the government advising cleaners how to keep themselves and their clients safe. ""There's nothing that we can adhere to, we've just got to decide for ourselves what's appropriate, it's a huge worry,"" says Stephen Munton, director of the trade body the Domestic Cleaning Alliance.""We're reliant now on people telling us what they want us to do in their home, what they want us to wear. Should we be taking equipment in, because we don't know whether we should be using what's in the house?""The British Cleaning Council (BCC), which represents 20 trade groups across the cleaning industry, has written to the Small Business Minister Paul Scully, asking for a meeting to clarify some of those issues, but no such meeting has been arranged. The BCC says that's left cleaning businesses to come up with safety protocols for themselves. A spokeswoman for the Department for Business, Energy and Industrial Strategy pointed to the government's general coronavirus guidelines for all people who work in private homes.""We have worked closely with businesses, unions and medical experts to develop practical guidelines specifically for those working in other people's homes. These are aimed at making workplaces as safe as possible and giving staff confidence to return to work,"" she said. ""We regularly review the science behind the guidance and will continue to work closely with a wide range of stakeholders, including the British Cleaning Council, as we continue to reopen the economy.""Chris Wootton runs the domestic cleaning business Poppies, which has 22 franchises across England and usually provides 6,000 cleaning services a month.  All 450 Poppies staff have been furloughed during the lockdown, but now each of the franchises is back up and running.""In simple terms, we've assumed that any of our clients or our staff may be pre-Covid or asymptomatic,"" he says. ""So we've protected one another by practising social distancing, providing gloves, shoe covers, masks and aprons for all our staff.""Chris has also introduced new protocols for when cleaning staff arrive at their clients' homes. Staff cannot hug or shake hands with their clients. They have also been instructed to wear a mask on arrival, then take two steps back after knocking on the door. ""We do our best to smile with our eyes. That very moment gives our clients confidence,"" he says. Chris, who also manages his own Poppies franchise, says older clients make up about a third of the domestic cleaning market. Barbara and Jim Jackson are in their 80s and are self-isolating because of the virus. They're among those who have put their regular cleaning service on hold. ""When we feel it's safe to have people come into the house, we will go back to a cleaner because they've been wonderful for us over the years,"" says Barbara. ""At the moment we have to share the chores between us."" Once the coronavirus is no longer a risk, Chris Wootton is optimistic he'll see an upturn in elderly customers. ""I think they will be a growth area for us because those people will want to stay longer in their own home and not go into a care home,"" he says. Meanwhile, back in Chippenham, Liam and Louise Parkinson are hoping more clients will soon start booking their cleaning service again. The couple have been living off their savings since March, since they chose not to apply for government support. ""We were a new company and we were really unsure whether we would qualify. We didn't think 10 weeks later we would still not be working,"" says Liam.""We have had literally zero income from that day so it has been really tough. We're between £5,000-£7,000 out of pocket in lost company earnings. It's pretty worrying. It's wiped out all of our personal savings.""",24 June 2020,business
George Floyd: Ben & Jerry's joins Facebook ad boycott,"Ben and Jerry's has joined a growing list of firms pulling advertising from Facebook platforms throughout July.It's part of the Stop Hate For Profit campaign, which calls on Facebook to have stricter measures against racist and hateful content.Ben and Jerry's Tweeted that it ""will pause all paid advertising on Facebook and Instagram in the US"".Earlier this week outdoor brands The North Face, Patagonia and REI joined the campaign.Ben and Jerry's said it is standing with the campaign and ""all those calling for Facebook to take stronger action to stop its platforms from being used to divide our nation, suppress voters, foment and fan the flames of racism and violence, and undermine our democracy.""After the death of George Floyd in police custody, Ben and Jerry's chief executive Matthew McCarthy said ""business should be held accountable"" as he set out plans to increase diversity.Earlier this week the freelance job listing platform Upwork and the open-source software developer Mozilla also joined the campaign.Facebook has said it was committed to ""advancing equity and racial justice"".""We're taking steps to review our policies, ensure diversity and transparency when making decisions on how we apply our policies, and advance racial justice and voter engagement on our platform,"" it said on Sunday.The statement also pointed to the company's Community Standards, which include the recognition of the platform's importance as a ""place where people feel empowered to communicate, and we take seriously our role in keeping abuse off our service"".The Stop Hate for Profit campaign was launched last week by advocacy groups, including the Anti-Defamation League, the National Association for the Advancement of Colored People, and the Color Of Change.The movement has said it is a ""response to Facebook's long history of allowing racist, violent and verifiably false content to run rampant on its platform"".Stop Hate for Profit has called on advertisers to pressure the company to adopt stricter measures against racist and hateful content on its platforms by stopping all spending on advertising with it throughout July.Last year the social network attracted advertising revenue of almost $70bn (£56bn).Facebook, and its chief executive Mark Zuckerberg, have often been criticised for the handling of controversial subjects.This month the company's staff spoke out against the tech giant's decision not to remove or flag a post by US President Donald Trump.The same message was shared on Twitter, where it was hidden behind a warning label on the grounds that it ""glorified violence"".Unilever, the parent company of Ben and Jerry's, did not immediately respond to a request for comment from the BBC.",24 June 2020,business
Segway: End of the road for the much-hyped two-wheeler,"Segway is ending production of its original two-wheeler, which was popular with city tour guides and some police forces - but not the public.Launched in 2001, the much-hyped self-balancing vehicle promised to revolutionise personal transport.The Segway, invented by US engineer Dean Kamen, debuted with much fanfare, but struggled to make a profit.Accidents didn't help with the Segway's popularity, and the company was bought by Chinese rival Ninebot in 2015.Made at a factory in New Hampshire, in the US, production of the Segway Personal Transporter will end on 15 July.Announcing the news, Segway president Judy Cai said: ""Within its first decade, the Segway PT became a staple in security and law enforcement, viewed as an effective and efficient personal vehicle.""However, in the vehicle's almost two decade-long history it has also been the subject of mockery and high-profile collisions as well as a tragic death.In 2003, then-US President George W Bush took a tumble off a Segway at his parents' summer home in Kennebunkport, Maine.The incident followed Vice President Dick Cheney's use of a Segway to ride around his office when his Achilles tendon was playing up.The Segway also served as a, quite literally, comedy vehicle in the 2009 Hollywood movie Paul Blart: Mall Cop.In the film, actor and comedian Kevin James played a security guard who patrolled a shopping mall on a Segway to much comic effect.In 2015, as he celebrated his fourth consecutive world 200 metres title, Jamaican sprinter Usain Bolt was knocked over by a cameraman on a Segway.No serious harm was done, and the legendary athlete quickly got to his feet and continued his victory lap.In January this year Segway's prototype wheelchair crashed during a demonstration at the Consumer Electronics Show (CES) exhibition in Las Vegas.The S-Pod - a self-balancing electric wheelchair - was being tested by a journalist at the time. The rider had accelerated the vehicle before accidently crashing into a wall.The Segway was also at the centre of a tragic incident when the self-made millionaire owner of the company died after falling from a cliff in the UK while riding one of his firm's motorised scooters.Jimi Heselden crashed into the River Wharfe while using his Segway on his estate, in West Yorkshire, just 10 months after buying the firm in 2009.The inquest into Mr Heselden's death heard that he died due to an ""act of courtesy"" as he tried to make way for a dog walker.",24 June 2020,business
Rent day arrives for struggling retailers,"""We're almost 90% open with most of our retailers trading. It's a return to almost normality,"" says James Roberts the boss of Grosvenor Shopping centre in Northampton. But there's one big question.  How many of the 50 or so retailers and food outlets will be paying any rent this week. He laughs nervously when asked.""Hopefully some, but we've only collected 56% in the last quarter,"" he says. UK landlords should be collecting at least £2.5bn on Wednesday for shop rents.  Retail landlords traditionally get paid four times a year. On the last rent day in March, no more than half the total rent was handed over and landlords will be lucky to get a quarter of what they're owed today. Most high street shops, along with pubs and restaurants, have seen sales evaporate and have either been unable or refusing to pay rent. Businesses are hoarding cash to survive. But the crisis is starving landlords of much needed income, too. The Grosvenor Shopping Centre is the kind of everyday mall you'd find in many of our towns and city centres. It's owned by Legal & General which invests in property to fund thousands of pensions. ""It's not well known, or particularly transparent to people, but most retail properties are effectively owned by the normal person on the street in the UK,"" said Bill Hughes, Legal and General's head of real assets. Recent research by Estates Gazette, a commercial property weekly, showed that as much as 60% of all UK retail space is owned either directly or indirectly by the public, including pension funds, the public sector and individual shareholders.It's been a secure form of income until now. ""The risk of loss of income is really important. The pension fund owners of the built environment of the UK, they rely upon the income being produced by what hitherto have been seen as being very stable assets. And that is at risk in a way that's never been there to the extent before."" said Mr Hughes.  Landlords have enjoyed the good times over the decades with long leases and upward-only rent reviews.  And rapidly expanding retailers were happy to sign up. But in recent years with sales shifting online, it's become far harder for shops to make a profit. The pandemic has accelerated this trend.  The Government extended its ban on evictions for non-payment of rent until the autumn. Occupiers are now frantically trying to secure better deals or turning to insolvency proceedings to renegotiate their debts, including owed rent. The traditional business model of how retail property is leased is now well and truly broken. ""It's a mess, but it's not a mess that we can't tidy up"" said Mark Burlton, the founder of Cross Border Retail, a real estate business which advises landlords and retailers. ""I do feel sorry for them (landlords) . Absolutely. They are entitled to receive income, but I don't believe they're entitled to receive the same income as they were. I think they have to understand the value of their asset. And the value of their asset is what someone is prepared to pay for it. There isn't a queue of retailers coming up behind them,"" he said. He believes upward only rent reviews should be abolished along with the Landlord and Tenant Act of 1954, the law which still underpins the leasehold system in the UK.  ""It's inflexible. We need something which is much cheaper and quicker to negotiate. We should have a system of rents based on turnover, allowing retailers to pay a rent they can afford. But in order to do that, tenants have to play their part. They have to declare what they are turning over,"" said Mr Burlton.Bill Hughes thinks the Government's new code of practice on rental agreements should ease the tensions. ""We're having an active conversation with tenants about can they pay, and if they can't pay, we're working hard to restructure things.""Because it's in our interest to find a way of helping cash flow to companies that would survive beyond this very difficult, unusual crisis that Covid presents."" Legal & General's Bill Hughes thinks the Government should take a careful look at providing some financial support to help bridge the likely shortfall in income otherwise the ""dynamic between landlords and tenants is likely to be challenging and deteriorate"". The future prosperity of our high streets and town centres could ultimately be at stake if this crisis doesn't end well.  Regeneration requires private sector investment as well as Government funding. Mr Hughes says unless there's an appeal for long term investors like pension funds to invest in UK real estate, infrastructure won't get funded. ""They need a sensible and stable environment within which they can get some sort of return,"" he explains. Mr Burlton says he's receiving phone calls from US private equity and venture capitalists sniffing around for opportunities to snap up some retail assets on the cheap. ""Ultimately if landlords and tenants can't agree what the actual rent should be, then a number of landlords face the very real prospect of going bust. And then we have to be careful what we wish for because the purchasers of these assets in my opinion will likely have much shorter goals than the landlords they currently have. "" The fate of heavily indebted shopping centre owner, Intu, will be decided by Friday. It owns some of the UK's biggest and most popular malls, including the Trafford Centre and the Metrocentre in Gateshead. If it can't secure a last minute agreement with its lenders, it will go into administration which could mean the temporary closure of its sites. ",24 June 2020,business
Still closed - the shops not allowed to reopen,"While pubs and hairdressers in England have been given the all clear by government to reopen on 4 July, many business owners were disappointed to learn they must keep their doors closed for now. ""It was a shock. I can understand the logical argument but personally it feels very irritating and disappointing,"" says Adam Grant,  a tattoo artist and studio manager at Tattoo UK in Uxbridge, west London.He says it was frustrating to hear that hairdressers can open on 4 July, while tattoo parlours must remain closed.  It was especially irritating since tattoo parlours already have measures in place to prevent-cross contamination he says, such as the disposable gloves and aprons which artists must wear.Prime Minister Boris Johnson told parliament on Tuesday that the government's public health experts will work with sectors which remain closed, to help them become ""Covid secure"" and open ""as soon as possible"".In the hope of a 4 July opening, Mr Grant had already made changes to the way the studio operated, including mandating face masks and asking future customers to come to appointments alone. Now he says he has no date for reopening and no guidance on what safety measures will need to be in place. ""We've been left in limbo really, until further notice,"" he says.As a self-employed tattoo artist Adam was able to claim financial support from the government during lockdown, but he says that only covered him for 2-3 months.  ""We may have to see if we can get another self-employment scheme because if we're not allowed to open, we need to be compensated,"" he says. The ten businesses still not allowed to reopen:Beautician Tara Williamson is also frustrated by what she sees as a double standard from government, with hairdressers allowed to reopen but beauty salons staying closed.She runs The Beauty, Skin and Eyelash Lounge in Epping and had planned to open on 4 July. ""I don't really get it. I don't see a reason why we couldn't open and it will obviously be a big blow,"" she says.Tara had already made a number of changes at the salon, following safety guidelines that were issued to salons reopening overseas, in the absence of any clear guidelines in the UK.""We've put screens in place, we've done a one-way system in the salon, we've prepared everything for the two metre distancing, we've staggered appointments, we've got sanitising stations,"" she says. ""It just seems crazy that we have no guidelines of when we can open and what is going to be happening.""Rob Ward, who runs YourGym, an independent fitness centre in Lytham, Lancashire, says he was also hoping to reopen on 4 July. The gym received a government grant of £25,000 during lockdown and Rob was able to enrol his staff on the state-paid furlough scheme. But he says closing for three months has inflicted a huge financial hit. ""You start a year with projected figures but they've all been knocked,"" he says.""We've had some amazing support from local members, who were able to support us financially even when they couldn't come in. ""A lot of our personal trainers taught free online classes to keep the gym going. It's been a crazy time but there are such positives that come out of it.""Rob had been putting in place social distancing measures for when the gym can welcome back its members.""Every other treadmill is out of order now, so you've got space. In our spin studio we've taken lots of bikes out,"" he saysHe's also used tape to ensure space between floor workout stations, bought a fogging machine for overnight disinfecting, and introduced a new online booking system. Even though the government has now reduced social distancing guidelines from 2m to '1m-plus', Rob says he'll keep the current measures in place ""to inspire consumer confidence"". ""We need a date. That's the main thing."" Mark Sesnan, managing director of GLL, says he'd also like a date to open his 200 swimming pools, with 11,000 staff across the UK.""Basically we've been surviving on fresh air for the last 13 weeks. We feel extremely disappointed and let down,"" he says.""As an industry we submitted documents to government on 7 May. Those documents have all been accepted and we'd been led to believe they provided a good enough framework for re-opening.""Mark says GLL was able to furlough most of its staff, but the organisation has also had to dig into its cash reserves. With pools geared toward a 4 July opening, GLL has also incurred costs from recent preparations such as water testing. He says the worst thing about Boris Johnson's announcement on Tuesday was the lack of a firm opening date for businesses that must remain closed. He's called on the government to ""come off the fence"". ""I was down at Charlton Lido yesterday in the blazing sunshine with a massive bright blue, empty swimming pool. It's sad for everybody,"" he says",24 June 2020,business
