'Surge' in illegal bird of prey killings since lockdown,"The wildlife charity the RSPB says it has been ""overrun"" by reports of birds of prey being illegally killed since the lockdown started six weeks ago.Species of raptors (birds of prey) that had been targeted include hen harriers, peregrine falcons, red kites, goshawks, buzzards and a barn owl.The wildlife charity described the crimes as ""orchestrated"".It said the ""vast majority"" had connections with shooting estates, or land managed for shooting.Some raptors are known to feed on pheasant and grouse chicks.The head of the RSPB's investigations unit, Mark Thomas, told the BBC it was like ""the Wild West"" out in the countryside. He said people who wanted to kill birds of prey had been ""emboldened"" by the absence of walkers and hikers. He said the surge correlated exactly with the date the lockdown was imposed.At this time of year he said that the RSPB would normally be getting three or four reports of the killing of protected bird species each week. They now have three or four reports of a killing each day, and they are coming from across the country. The wildlife charity alleges that the incidents are overwhelmingly connected with land managed for sport shoots. Raptors prey on bird species that have been specifically reared for be killed for sport, like grouse or pheasant.Mr Thomas said, ""I am genuinely disturbed. in more than 20 years of investigating, I've never seen anything like it. We are having to put ongoing investigations on hold in order to triage all these reports... This isn't youngsters with air rifles but orchestrated wildlife crime.""According to the RSPB, on 29 March a buzzard was found shot at Shipton, near York. Its wing was fractured in two places and an X-ray revealed several pieces of shot within the bird's body. The buzzard recovered and was released.Over the Easter Weekend, a red kite was found shot dead near Leeds. It had 12 shotgun pellets lodged in its body.  The following weekend, a dead red kite was found in Powys, which had been shot. There were also reports of another two shot red kites in the region. In another case, in South West England, ten buzzards were found, all thought to have been poisoned.The Investigation Unit suspects that the true number of incidents could be much higher, as there are fewer people out in the countryside who might report cases, with walkers and specialist raptor groups under lockdown. All birds of prey are protected by the Wildlife and Countryside Act (1981).The Moorland Association (MA), whose members include many shooting estates in England and Wales, said it condemned illegal activity. The MA's Director, Amanda Anderson, said: ""Any confirmed reports of raptor persecution are cause for concern. The incidents specified near Leeds and York in the RSPB release are clearly not on grouse moors, while reports we have from our members in the uplands have suggested that many birds of prey are in fact benefiting from the lock-down restrictions and the subsequent reduction in disturbance from members of the public. ""Estates across the country have reported a number of raptors including peregrine, merlin and hen harriers nesting and living on those landscapes.""We condemn any illegal activity and Moorland Association members have signed up to a cross-sector zero tolerance approach to wildlife crime. Estates and gamekeepers have been the eyes and ears on the ground during lockdown, reporting suspicious activity. They are also actively working with police authorities in Operation Owl - an initiative to raise awareness of raptor persecution.  We always encourage reporting of any suspicious incident.""",15 May 2020,science
'Surge' in illegal bird of prey killings since lockdown,"The wildlife charity the RSPB says it has been ""overrun"" by reports of birds of prey being illegally killed since the lockdown started six weeks ago.Species of raptors (birds of prey) that had been targeted include hen harriers, peregrine falcons, red kites, goshawks, buzzards and a barn owl.The wildlife charity described the crimes as ""orchestrated"".It said the ""vast majority"" had connections with shooting estates, or land managed for shooting.Some raptors are known to feed on pheasant and grouse chicks.The head of the RSPB's investigations unit, Mark Thomas, told the BBC it was like ""the Wild West"" out in the countryside. He said people who wanted to kill birds of prey had been ""emboldened"" by the absence of walkers and hikers. He said the surge correlated exactly with the date the lockdown was imposed.At this time of year he said that the RSPB would normally be getting three or four reports of the killing of protected bird species each week. They now have three or four reports of a killing each day, and they are coming from across the country. The wildlife charity alleges that the incidents are overwhelmingly connected with land managed for sport shoots. Raptors prey on bird species that have been specifically reared for be killed for sport, like grouse or pheasant.Mr Thomas said, ""I am genuinely disturbed. in more than 20 years of investigating, I've never seen anything like it. We are having to put ongoing investigations on hold in order to triage all these reports... This isn't youngsters with air rifles but orchestrated wildlife crime.""According to the RSPB, on 29 March a buzzard was found shot at Shipton, near York. Its wing was fractured in two places and an X-ray revealed several pieces of shot within the bird's body. The buzzard recovered and was released.Over the Easter Weekend, a red kite was found shot dead near Leeds. It had 12 shotgun pellets lodged in its body.  The following weekend, a dead red kite was found in Powys, which had been shot. There were also reports of another two shot red kites in the region. In another case, in South West England, ten buzzards were found, all thought to have been poisoned.The Investigation Unit suspects that the true number of incidents could be much higher, as there are fewer people out in the countryside who might report cases, with walkers and specialist raptor groups under lockdown. All birds of prey are protected by the Wildlife and Countryside Act (1981).The Moorland Association (MA), whose members include many shooting estates in England and Wales, said it condemned illegal activity. The MA's Director, Amanda Anderson, said: ""Any confirmed reports of raptor persecution are cause for concern. The incidents specified near Leeds and York in the RSPB release are clearly not on grouse moors, while reports we have from our members in the uplands have suggested that many birds of prey are in fact benefiting from the lock-down restrictions and the subsequent reduction in disturbance from members of the public. ""Estates across the country have reported a number of raptors including peregrine, merlin and hen harriers nesting and living on those landscapes.""We condemn any illegal activity and Moorland Association members have signed up to a cross-sector zero tolerance approach to wildlife crime. Estates and gamekeepers have been the eyes and ears on the ground during lockdown, reporting suspicious activity. They are also actively working with police authorities in Operation Owl - an initiative to raise awareness of raptor persecution.  We always encourage reporting of any suspicious incident.""",15 May 2020,science
Ozone layer: Concern grows over threat from replacement chemicals,"Substances used for air conditioning in almost all new cars are building up in the environment and may pose a threat to human health, researchers say.These ""ozone friendly"" chemicals have been introduced to replace products that were damaging the ozone layer.Now widely used across industry, these alternatives do not break down in the environment.Scientists have now found increasing levels of these chemicals in Arctic ice samples dating back to the 1990s. The Montreal Protocol is regarded as one of the most successful environmental treaties ever adopted.Signed back in 1987, it committed countries to regulate their use of chlorofluorocarbon chemicals (CFCs) that had recently been found to be depleting the ozone layer. A growing hole in the ozone over Antarctica had been detected in the mid-1980s and there was serious concern about the threat it posed to human health.CFCs were then widely used in refrigeration, in air conditioning, as solvents and in aerosol sprays.In the intervening decades, alternative products that are less harmful to the ozone layer were introduced. As a result, researchers have reported progress in reducing the size of the hole.However, there are now concerns that the solution may be inadvertently damaging the environment and threatening human health.Canadian researchers, studying ice samples from the Arctic dating back to the 1990s, have found ""dramatically"" increasing levels of ozone replacements called short chain perfluoroalkyl carboxylic acids (scPFCAs).""We're seeing much, much larger levels, on the order of 10 times higher now than we saw before the Montreal Protocol,"" said Prof Cora Young, from York University in Toronto, the study's corresponding author.""We don't know a lot about them and their potential toxicity, but we do know that we are committing the environment to a great deal of contamination.""The compounds being detected in the Arctic are in the same class as perfluoroalkyl substances, or PFAS, sometimes called the ""forever chemicals"".These long-lasting chemicals are found in everything, from furniture to clothing to food wrapping to drinking water. There is growing concern about the role of PFAS in serious health conditions including cancer, liver damage and decreased fertility.The related products, found in the Arctic ice samples, do not break down in the environment and current water filtration technology is unable to remove them.The scientists expect levels of scPFCAS to increase markedly in the future.As part of the efforts to replace CFCs, car manufacturers around the world agreed to use a different coolant in air conditioning called HFC-134a which was introduced in 1992. While HFC-134a was less damaging to the ozone layer, it was unfortunately a very powerful greenhouse gas, around 1,400 times more warming that CO2. So manufacturers in the US and Europe agreed to phase out HFC-134a and by 2017 all new cars had to use a different coolant for air conditioning called HFO-1234yf.While this chemical doesn't damage ozone, and is not a greenhouse gas, it does unfortunately break down to produce short chain PFCAs.""It has a very low global warming potential, but has a much higher propensity to form these persistent products,"" said Prof Young. ""It will be again another shift, where we see an even more dramatic increase.""According to the researchers, these chemicals can travel a long distance in the atmosphere and often end up in lakes and rivers. They cause ""irreversible contamination"" and can impact the health of freshwater creatures including crustaceans and worms. There is growing concern that these compounds may impact human health as well.""They've been found in the bodies of people in China, so it is likely to be found in the bodies of people around the world,"" said Prof Young.""We have done a good job in trying to save the ozone layer but the unintended consequences are the release of these other chemicals, which have some concerns.""""They're toxic, and then they don't get filtered out in various ways.""The study has been published in the journal Geophysical Research Letters.Follow Matt on Twitter.",14 May 2020,science
Methane observing firm eyes UK for key base,"The Canadian-based space company GHGSat says it intends to set up a global centre in the UK to analyse the emissions of greenhouse gases.The firm currently flies the spacecraft making the highest resolution measurements of methane (CH4) in the atmosphere.This satellite is the first in a planned network of orbiting observers. The British centre's job will be to take their data and assess the sources of emissions worldwide.For methane - an extremely potent greenhouse gas - these sources could be oil and gas facilities, agriculture, hydro-electric dams, coal mines and landfills.Already, GHGSat is working with operators to identify and plug leaks.It is estimated that 10 million homes could be heated with the methane escaping - largely undetected - from US oil and gas production plants alone. In time, GHGSat wants to fly sensors to monitor carbon dioxide and sulphur dioxide as well. The latter is a significant emission from international shipping.Adina Gillespie, a business development director with GHGSat, said the coronavirus pandemic had complicated the company's search for a European HQ, but wouldn't slow it.She hoped to have it set up by the end of the year, she told BBC News.""We're well anchored in North America with offices in Canada and in Houston, Texas. The UK would be our global analytics hub,"" she explained.The company launched its first satellite, called ""Claire"", in 2016. It delivers 12km by 12km spot measurements of methane in the air. Features larger than 50m across can be sensed. This is sufficient to identify point sources.The next generation of spacecraft will have sharper vision still, down to 25m per pixel. The first of these enhanced sensors, ""Iris"", is booked to go up in June, with a third, ""Hugo"", to follow later in 2020.Ten more satellites should fill out the network in 2021 and 2022.GHGSat has been working closely with the European Space Agency (Esa), using the data from its wide-swath Sentinel-5P/Tropomi mission to make the initial identification of methane ""hotspots"" in the atmosphere before then following up with high-resolution observations from the Claire platform to interrogate the sources further.This Esa partnership is about to be extended further in an agency-funded project with the UK's National Physical Laboratory. NPL is Britain's national standards lab and is a world leader in high-fidelity measurement. It has a mobile system operated from a truck that will go to sites to assess the composition of the local air and look for pollutants. It uses differential absorption lidar and other instruments.Esa and NPL see a future for this system as a way to calibrate and validate satellite observations; to provide ""ground truth"" against which the space observations can be compared. ""NPL is looking to provide 'cal-val' services to different satellite operators and for us there is a really attractive opportunity around their trucks,"" Adina Gillespie said.""We've lined up a project with them and Esa. Once the new satellite is launched this summer, we'll use a landfill in the UK to collect some coincident measurements of methane.""Rod Robinson, principal research scientist from NPL, added: ""Satellite measurements of methane will provide an important element in the suite of tools to enable us to monitor progress towards net zero goals. It is important that the data from them is reliable. ""This project is using NPL's unique range of methane measurement capabilities, including Differential Absorption Lidar (DIAL), to provide high quality calibrated measurements to characterise an existing source of methane, in this case a landfill,"" he told BBC News. ""This will provide a known emission source against which satellites can be regularly checked. This is part of a demonstrator project for Esa, which we then intend to roll out to an ongoing calibration service in the future.""Jonathan.Amos-INTERNET@bbc.co.uk and follow me on Twitter: @BBCAmos",14 May 2020,science
Coronavirus puts spotlight on landmark year for nature,"The pandemic has disrupted conservation work and funding, with potential repercussions for years to come, according to conservation groups.But we can seize the opportunity to push for stronger action to protect the natural world, say Dr Diogo Veríssimo and Dr Nisha Owen from campaign group On The Edge Conservation.The pandemic struck in what was meant to be a landmark year for biodiversity.New goals for protecting the natural world are due to be agreed in October.While lockdown has been linked to a number of positive environmental changes, including wildlife reclaiming urban spaces, we know very little about how large areas of the world that host vast quantities of biodiversity have been faring, said Dr Owen.""There's reports coming in of illegal activities happening on the ground that are not being patrolled for or monitored or counted because of the effects of coronavirus lockdown or reduced staff or reduced funds,"" she said. ""We're not going to know the scale of what that impact may have been on wildlife and biodiversity until we're able to systematically assess that, and that's probably not going to be until we come out of lockdown."" Loss of funding for conservation work is a growing concern, particularly for lesser-known endangered species, such as pangolins, which already receive a ""smaller slice of the cake"".""It is not just the case that organisations in far flung places are feeling difficulties,"" said Dr Veríssimo, who is also a scientist at the University of Oxford. ""It is also right here in the UK where environmental charities are being gravely affected by all the changes that Covid-19 is producing."" The Wildlife and Countryside Link, a coalition of more than 50 environment and wildlife groups in England, recently warned in a report that UK environment charities are facing a dramatic loss of income, which will have an impact on their ability to care for our land, protect wildlife and tackle climate change and nature's decline for years to come.It comes in what was set to be a ""Super Year for Biodiversity"", as coined by the UN, culminating in a global biodiversity conference in October, where new goals for tackling biodiversity over the next decade were due to be drawn up.Though the timetable has changed, this is a key opportunity for world leaders to set strong goals and highlight that biodiversity is integral to human health and well-being, and the planet that we live on, said Dr Owen.Dr Veríssimo added: ""This pandemic had its biological source in a wild animal. It's about our relationship with nature, and how we have now put animals in contexts and situations where these types of diseases are more likely to not only cross species within wildlife but also cross to humans.""Follow Helen on Twitter.",14 May 2020,science
'Surge' in illegal bird of prey killings since lockdown,"The wildlife charity the RSPB says it has been ""overrun"" by reports of birds of prey being illegally killed since the lockdown started six weeks ago.Species of raptors (birds of prey) that had been targeted include hen harriers, peregrine falcons, red kites, goshawks, buzzards and a barn owl.The wildlife charity described the crimes as ""orchestrated"".It said the ""vast majority"" had connections with shooting estates, or land managed for shooting.Some raptors are known to feed on pheasant and grouse chicks.The head of the RSPB's investigations unit, Mark Thomas, told the BBC it was like ""the Wild West"" out in the countryside. He said people who wanted to kill birds of prey had been ""emboldened"" by the absence of walkers and hikers. He said the surge correlated exactly with the date the lockdown was imposed.At this time of year he said that the RSPB would normally be getting three or four reports of the killing of protected bird species each week. They now have three or four reports of a killing each day, and they are coming from across the country. The wildlife charity alleges that the incidents are overwhelmingly connected with land managed for sport shoots. Raptors prey on bird species that have been specifically reared for be killed for sport, like grouse or pheasant.Mr Thomas said, ""I am genuinely disturbed. in more than 20 years of investigating, I've never seen anything like it. We are having to put ongoing investigations on hold in order to triage all these reports... This isn't youngsters with air rifles but orchestrated wildlife crime.""According to the RSPB, on 29 March a buzzard was found shot at Shipton, near York. Its wing was fractured in two places and an X-ray revealed several pieces of shot within the bird's body. The buzzard recovered and was released.Over the Easter Weekend, a red kite was found shot dead near Leeds. It had 12 shotgun pellets lodged in its body.  The following weekend, a dead red kite was found in Powys, which had been shot. There were also reports of another two shot red kites in the region. In another case, in South West England, ten buzzards were found, all thought to have been poisoned.The Investigation Unit suspects that the true number of incidents could be much higher, as there are fewer people out in the countryside who might report cases, with walkers and specialist raptor groups under lockdown. All birds of prey are protected by the Wildlife and Countryside Act (1981).The Moorland Association (MA), whose members include many shooting estates in England and Wales, said it condemned illegal activity. The MA's Director, Amanda Anderson, said: ""Any confirmed reports of raptor persecution are cause for concern. The incidents specified near Leeds and York in the RSPB release are clearly not on grouse moors, while reports we have from our members in the uplands have suggested that many birds of prey are in fact benefiting from the lock-down restrictions and the subsequent reduction in disturbance from members of the public. ""Estates across the country have reported a number of raptors including peregrine, merlin and hen harriers nesting and living on those landscapes.""We condemn any illegal activity and Moorland Association members have signed up to a cross-sector zero tolerance approach to wildlife crime. Estates and gamekeepers have been the eyes and ears on the ground during lockdown, reporting suspicious activity. They are also actively working with police authorities in Operation Owl - an initiative to raise awareness of raptor persecution.  We always encourage reporting of any suspicious incident.""",15 May 2020,science
Ozone layer: Concern grows over threat from replacement chemicals,"Substances used for air conditioning in almost all new cars are building up in the environment and may pose a threat to human health, researchers say.These ""ozone friendly"" chemicals have been introduced to replace products that were damaging the ozone layer.Now widely used across industry, these alternatives do not break down in the environment.Scientists have now found increasing levels of these chemicals in Arctic ice samples dating back to the 1990s. The Montreal Protocol is regarded as one of the most successful environmental treaties ever adopted.Signed back in 1987, it committed countries to regulate their use of chlorofluorocarbon chemicals (CFCs) that had recently been found to be depleting the ozone layer. A growing hole in the ozone over Antarctica had been detected in the mid-1980s and there was serious concern about the threat it posed to human health.CFCs were then widely used in refrigeration, in air conditioning, as solvents and in aerosol sprays.In the intervening decades, alternative products that are less harmful to the ozone layer were introduced. As a result, researchers have reported progress in reducing the size of the hole.However, there are now concerns that the solution may be inadvertently damaging the environment and threatening human health.Canadian researchers, studying ice samples from the Arctic dating back to the 1990s, have found ""dramatically"" increasing levels of ozone replacements called short chain perfluoroalkyl carboxylic acids (scPFCAs).""We're seeing much, much larger levels, on the order of 10 times higher now than we saw before the Montreal Protocol,"" said Prof Cora Young, from York University in Toronto, the study's corresponding author.""We don't know a lot about them and their potential toxicity, but we do know that we are committing the environment to a great deal of contamination.""The compounds being detected in the Arctic are in the same class as perfluoroalkyl substances, or PFAS, sometimes called the ""forever chemicals"".These long-lasting chemicals are found in everything, from furniture to clothing to food wrapping to drinking water. There is growing concern about the role of PFAS in serious health conditions including cancer, liver damage and decreased fertility.The related products, found in the Arctic ice samples, do not break down in the environment and current water filtration technology is unable to remove them.The scientists expect levels of scPFCAS to increase markedly in the future.As part of the efforts to replace CFCs, car manufacturers around the world agreed to use a different coolant in air conditioning called HFC-134a which was introduced in 1992. While HFC-134a was less damaging to the ozone layer, it was unfortunately a very powerful greenhouse gas, around 1,400 times more warming that CO2. So manufacturers in the US and Europe agreed to phase out HFC-134a and by 2017 all new cars had to use a different coolant for air conditioning called HFO-1234yf.While this chemical doesn't damage ozone, and is not a greenhouse gas, it does unfortunately break down to produce short chain PFCAs.""It has a very low global warming potential, but has a much higher propensity to form these persistent products,"" said Prof Young. ""It will be again another shift, where we see an even more dramatic increase.""According to the researchers, these chemicals can travel a long distance in the atmosphere and often end up in lakes and rivers. They cause ""irreversible contamination"" and can impact the health of freshwater creatures including crustaceans and worms. There is growing concern that these compounds may impact human health as well.""They've been found in the bodies of people in China, so it is likely to be found in the bodies of people around the world,"" said Prof Young.""We have done a good job in trying to save the ozone layer but the unintended consequences are the release of these other chemicals, which have some concerns.""""They're toxic, and then they don't get filtered out in various ways.""The study has been published in the journal Geophysical Research Letters.Follow Matt on Twitter.",14 May 2020,science
Methane observing firm eyes UK for key base,"The Canadian-based space company GHGSat says it intends to set up a global centre in the UK to analyse the emissions of greenhouse gases.The firm currently flies the spacecraft making the highest resolution measurements of methane (CH4) in the atmosphere.This satellite is the first in a planned network of orbiting observers. The British centre's job will be to take their data and assess the sources of emissions worldwide.For methane - an extremely potent greenhouse gas - these sources could be oil and gas facilities, agriculture, hydro-electric dams, coal mines and landfills.Already, GHGSat is working with operators to identify and plug leaks.It is estimated that 10 million homes could be heated with the methane escaping - largely undetected - from US oil and gas production plants alone. In time, GHGSat wants to fly sensors to monitor carbon dioxide and sulphur dioxide as well. The latter is a significant emission from international shipping.Adina Gillespie, a business development director with GHGSat, said the coronavirus pandemic had complicated the company's search for a European HQ, but wouldn't slow it.She hoped to have it set up by the end of the year, she told BBC News.""We're well anchored in North America with offices in Canada and in Houston, Texas. The UK would be our global analytics hub,"" she explained.The company launched its first satellite, called ""Claire"", in 2016. It delivers 12km by 12km spot measurements of methane in the air. Features larger than 50m across can be sensed. This is sufficient to identify point sources.The next generation of spacecraft will have sharper vision still, down to 25m per pixel. The first of these enhanced sensors, ""Iris"", is booked to go up in June, with a third, ""Hugo"", to follow later in 2020.Ten more satellites should fill out the network in 2021 and 2022.GHGSat has been working closely with the European Space Agency (Esa), using the data from its wide-swath Sentinel-5P/Tropomi mission to make the initial identification of methane ""hotspots"" in the atmosphere before then following up with high-resolution observations from the Claire platform to interrogate the sources further.This Esa partnership is about to be extended further in an agency-funded project with the UK's National Physical Laboratory. NPL is Britain's national standards lab and is a world leader in high-fidelity measurement. It has a mobile system operated from a truck that will go to sites to assess the composition of the local air and look for pollutants. It uses differential absorption lidar and other instruments.Esa and NPL see a future for this system as a way to calibrate and validate satellite observations; to provide ""ground truth"" against which the space observations can be compared. ""NPL is looking to provide 'cal-val' services to different satellite operators and for us there is a really attractive opportunity around their trucks,"" Adina Gillespie said.""We've lined up a project with them and Esa. Once the new satellite is launched this summer, we'll use a landfill in the UK to collect some coincident measurements of methane.""Rod Robinson, principal research scientist from NPL, added: ""Satellite measurements of methane will provide an important element in the suite of tools to enable us to monitor progress towards net zero goals. It is important that the data from them is reliable. ""This project is using NPL's unique range of methane measurement capabilities, including Differential Absorption Lidar (DIAL), to provide high quality calibrated measurements to characterise an existing source of methane, in this case a landfill,"" he told BBC News. ""This will provide a known emission source against which satellites can be regularly checked. This is part of a demonstrator project for Esa, which we then intend to roll out to an ongoing calibration service in the future.""Jonathan.Amos-INTERNET@bbc.co.uk and follow me on Twitter: @BBCAmos",14 May 2020,science
Coronavirus puts spotlight on landmark year for nature,"The pandemic has disrupted conservation work and funding, with potential repercussions for years to come, according to conservation groups.But we can seize the opportunity to push for stronger action to protect the natural world, say Dr Diogo Veríssimo and Dr Nisha Owen from campaign group On The Edge Conservation.The pandemic struck in what was meant to be a landmark year for biodiversity.New goals for protecting the natural world are due to be agreed in October.While lockdown has been linked to a number of positive environmental changes, including wildlife reclaiming urban spaces, we know very little about how large areas of the world that host vast quantities of biodiversity have been faring, said Dr Owen.""There's reports coming in of illegal activities happening on the ground that are not being patrolled for or monitored or counted because of the effects of coronavirus lockdown or reduced staff or reduced funds,"" she said. ""We're not going to know the scale of what that impact may have been on wildlife and biodiversity until we're able to systematically assess that, and that's probably not going to be until we come out of lockdown."" Loss of funding for conservation work is a growing concern, particularly for lesser-known endangered species, such as pangolins, which already receive a ""smaller slice of the cake"".""It is not just the case that organisations in far flung places are feeling difficulties,"" said Dr Veríssimo, who is also a scientist at the University of Oxford. ""It is also right here in the UK where environmental charities are being gravely affected by all the changes that Covid-19 is producing."" The Wildlife and Countryside Link, a coalition of more than 50 environment and wildlife groups in England, recently warned in a report that UK environment charities are facing a dramatic loss of income, which will have an impact on their ability to care for our land, protect wildlife and tackle climate change and nature's decline for years to come.It comes in what was set to be a ""Super Year for Biodiversity"", as coined by the UN, culminating in a global biodiversity conference in October, where new goals for tackling biodiversity over the next decade were due to be drawn up.Though the timetable has changed, this is a key opportunity for world leaders to set strong goals and highlight that biodiversity is integral to human health and well-being, and the planet that we live on, said Dr Owen.Dr Veríssimo added: ""This pandemic had its biological source in a wild animal. It's about our relationship with nature, and how we have now put animals in contexts and situations where these types of diseases are more likely to not only cross species within wildlife but also cross to humans.""Follow Helen on Twitter.",14 May 2020,science
Ozone layer: Concern grows over threat from replacement chemicals,"Substances used for air conditioning in almost all new cars are building up in the environment and may pose a threat to human health, researchers say.These ""ozone friendly"" chemicals have been introduced to replace products that were damaging the ozone layer.Now widely used across industry, these alternatives do not break down in the environment.Scientists have now found increasing levels of these chemicals in Arctic ice samples dating back to the 1990s. The Montreal Protocol is regarded as one of the most successful environmental treaties ever adopted.Signed back in 1987, it committed countries to regulate their use of chlorofluorocarbon chemicals (CFCs) that had recently been found to be depleting the ozone layer. A growing hole in the ozone over Antarctica had been detected in the mid-1980s and there was serious concern about the threat it posed to human health.CFCs were then widely used in refrigeration, in air conditioning, as solvents and in aerosol sprays.In the intervening decades, alternative products that are less harmful to the ozone layer were introduced. As a result, researchers have reported progress in reducing the size of the hole.However, there are now concerns that the solution may be inadvertently damaging the environment and threatening human health.Canadian researchers, studying ice samples from the Arctic dating back to the 1990s, have found ""dramatically"" increasing levels of ozone replacements called short chain perfluoroalkyl carboxylic acids (scPFCAs).""We're seeing much, much larger levels, on the order of 10 times higher now than we saw before the Montreal Protocol,"" said Prof Cora Young, from York University in Toronto, the study's corresponding author.""We don't know a lot about them and their potential toxicity, but we do know that we are committing the environment to a great deal of contamination.""The compounds being detected in the Arctic are in the same class as perfluoroalkyl substances, or PFAS, sometimes called the ""forever chemicals"".These long-lasting chemicals are found in everything, from furniture to clothing to food wrapping to drinking water. There is growing concern about the role of PFAS in serious health conditions including cancer, liver damage and decreased fertility.The related products, found in the Arctic ice samples, do not break down in the environment and current water filtration technology is unable to remove them.The scientists expect levels of scPFCAS to increase markedly in the future.As part of the efforts to replace CFCs, car manufacturers around the world agreed to use a different coolant in air conditioning called HFC-134a which was introduced in 1992. While HFC-134a was less damaging to the ozone layer, it was unfortunately a very powerful greenhouse gas, around 1,400 times more warming that CO2. So manufacturers in the US and Europe agreed to phase out HFC-134a and by 2017 all new cars had to use a different coolant for air conditioning called HFO-1234yf.While this chemical doesn't damage ozone, and is not a greenhouse gas, it does unfortunately break down to produce short chain PFCAs.""It has a very low global warming potential, but has a much higher propensity to form these persistent products,"" said Prof Young. ""It will be again another shift, where we see an even more dramatic increase.""According to the researchers, these chemicals can travel a long distance in the atmosphere and often end up in lakes and rivers. They cause ""irreversible contamination"" and can impact the health of freshwater creatures including crustaceans and worms. There is growing concern that these compounds may impact human health as well.""They've been found in the bodies of people in China, so it is likely to be found in the bodies of people around the world,"" said Prof Young.""We have done a good job in trying to save the ozone layer but the unintended consequences are the release of these other chemicals, which have some concerns.""""They're toxic, and then they don't get filtered out in various ways.""The study has been published in the journal Geophysical Research Letters.Follow Matt on Twitter.",14 May 2020,science
