BBC Three could return as an on-air channel,"The BBC is hoping to bring back BBC Three as a regular TV channel, four years after it was taken off air and moved online.The youth channel, which commissioned hits like Normal People and Fleabag, will also have its budget doubled.It left linear TV in 2016 to save £30m, and because the corporation said young people were watching more shows online.The BBC now says it is ""considering the case"" for returning the channel to ""linear television"".A BBC spokesman said ""we'd be wrong not to back a service that is doing better than anyone could have ever conceived"".The turnaround will be formally announced as part of the BBC's annual plan on Wednesday, but there was no news about the fate of BBC Four, which has been rumoured for the axe.The corporation warned that putting BBC Three back on TV will mean reductions in other areas, especially as the BBC's income has been reduced by £125 million during the coronavirus outbreak. But it says those decisions won't be made until the autumn when there is a clearer picture of the BBC's finances. However, the BBC did say it had no plans to close BBC Four at the moment.BBC Three launched in 2003 and made its name with hits like Little Britain and Gavin & Stacey.In recent years, it has also been behind comedy and drama successes like This Country, People Just Do Nothing, My Left Nut and the Bafta-winning Killed By My Debt.It has also made the reality shows RuPaul's Drag Race UK and Glow Up; as well as hard-hitting documentaries like Stacey Dooley's investigations and Jesy Nelson's Odd One Out.Normal People, an adaptation of the Sally Rooney novel, recently propelled BBC Three to its biggest ever week on iPlayer, with 21.8 million requests for the channel's programmes.Its shows have been aired on regular TV as well as online, including in a dedicated zone on BBC One after the News At Ten since last spring.When it moved online in February 2016, the BBC Trust said ""independent evidence shows younger audiences are watching more online and watching less linear TV"".But BBC Three reached 8% of British 16-34-year-olds per week in 2018/19, down from 22% in 2015/16.The BBC now says its research shows there is a potential large linear audience for the channel's programmes, which it says are reaching both young people and the wider audience in ""big numbers"".The news comes two months after director general Tony Hall told MPs the board was looking to ""divert more resources into BBC Three to build the kind of creative content they're delivering"".But with the corporation needing to make savings, there has been speculation that BBC Four may be among the casualties.A petition calling for the channel to be saved has attracted more than 58,000 signatures.",19 May 2020,entertainment
BBC Three moves online after final night as TV channel,"BBC Three has broadcast its final night as a television channel as the youth strand goes online only.Programmes and other content such as animations and short films will now be available via the channel's website and the BBC iPlayer.The network has already posted a video from its YouTube account welcoming viewers to the new platforms.The move to online was first proposed in 2014 and was approved by the BBC Trust in November.The Trust said there was ""clear public value in moving BBC Three online, as independent evidence shows younger audiences are watching more online and watching less linear TV"".BBC Director General Tony Hall has said the move will save the corporation £30m.But the plans caused controversy, prompting the Save BBC Three campaign which saw more than 300,000 people sign a petition to keep the channel broadcasting on television.Monday evening was its last night as a linear TV channel, and saw BBC Three broadcasting episodes of some of its most popular programmes, including The Mighty Boosh, Family Guy, American Dad and Bad Education.The final programme broadcast on the television channel last night was a repeat of the first ever episode of Gavin And Stacey, the sitcom created and written by Ruth Jones and James Corden - who has since found international success as a talk show host in the US.The target audience of the strand will remain 16-24 year-olds as it goes online.The move means that entire series of original programmes previously broadcast on the network including Little Britain and Him & Her will be available to watch on demand.It aligns the service more closely with services such as Netflix and Amazon Prime - where whole ""box sets"" of programmes are available to watch.However, unlike those services, the new programmes that have so far been announced for the new BBC Three will be made available one episode at a time.Among the new content going live on Tuesday is the first episode of the new series of the sitcom Cuckoo and the stand-up comedy programme Live From The BBC.In addition to full-length programmes, the network will offer a daily stream of content including short films, blogs and news and sport updates - delivered through a new online platform called the Daily Drop, combining original content with material produced by other BBC services including Trending and Radio 1's Newsbeat. Content will also be delivered via BBC Three's YouTube channel and social media accounts including Snapchat and Facebook.The BBC confirmed in a statement that all original programmes being broadcast on the new online channel will be repeated at a later date on BBC One or BBC Two.Last month, the network revealed its new logo, prompting ridicule on social media because of its apparent resemblance to a logo unveiled in the satirical sitcom W1A. By David Sillito, BBC Media and Arts CorrespondentThis is quite clearly an experiment. Most people still largely watch traditional TV programmes on traditional TV channels.   The new BBC Three will offer up new programmes (around four hours a week of new content) on a website, the iPlayer and YouTube and then hope the audience will discover it amongst the deluge of video material that appears every day across the internet.   Up to this point, online video has been a side dish to the main channels - a chance to catch up or see something extra. Removing the promotional impact of a linear channel risks turning BBC Three into just another website.  However, it does release part of the BBC from the strait jacket of the traditional forms. Programmes can be whatever length the producers want. Programmes can be turned around much more quickly. Programmes don't have to look or feel like programmes at all. Also, all the traditional programmes made by BBC Three will end up at some point on BBC One or BBC Two.          ",16 February 2016,entertainment
BBC Three moves online after final night as TV channel,"BBC Three has broadcast its final night as a television channel as the youth strand goes online only.Programmes and other content such as animations and short films will now be available via the channel's website and the BBC iPlayer.The network has already posted a video from its YouTube account welcoming viewers to the new platforms.The move to online was first proposed in 2014 and was approved by the BBC Trust in November.The Trust said there was ""clear public value in moving BBC Three online, as independent evidence shows younger audiences are watching more online and watching less linear TV"".BBC Director General Tony Hall has said the move will save the corporation £30m.But the plans caused controversy, prompting the Save BBC Three campaign which saw more than 300,000 people sign a petition to keep the channel broadcasting on television.Monday evening was its last night as a linear TV channel, and saw BBC Three broadcasting episodes of some of its most popular programmes, including The Mighty Boosh, Family Guy, American Dad and Bad Education.The final programme broadcast on the television channel last night was a repeat of the first ever episode of Gavin And Stacey, the sitcom created and written by Ruth Jones and James Corden - who has since found international success as a talk show host in the US.The target audience of the strand will remain 16-24 year-olds as it goes online.The move means that entire series of original programmes previously broadcast on the network including Little Britain and Him & Her will be available to watch on demand.It aligns the service more closely with services such as Netflix and Amazon Prime - where whole ""box sets"" of programmes are available to watch.However, unlike those services, the new programmes that have so far been announced for the new BBC Three will be made available one episode at a time.Among the new content going live on Tuesday is the first episode of the new series of the sitcom Cuckoo and the stand-up comedy programme Live From The BBC.In addition to full-length programmes, the network will offer a daily stream of content including short films, blogs and news and sport updates - delivered through a new online platform called the Daily Drop, combining original content with material produced by other BBC services including Trending and Radio 1's Newsbeat. Content will also be delivered via BBC Three's YouTube channel and social media accounts including Snapchat and Facebook.The BBC confirmed in a statement that all original programmes being broadcast on the new online channel will be repeated at a later date on BBC One or BBC Two.Last month, the network revealed its new logo, prompting ridicule on social media because of its apparent resemblance to a logo unveiled in the satirical sitcom W1A. By David Sillito, BBC Media and Arts CorrespondentThis is quite clearly an experiment. Most people still largely watch traditional TV programmes on traditional TV channels.   The new BBC Three will offer up new programmes (around four hours a week of new content) on a website, the iPlayer and YouTube and then hope the audience will discover it amongst the deluge of video material that appears every day across the internet.   Up to this point, online video has been a side dish to the main channels - a chance to catch up or see something extra. Removing the promotional impact of a linear channel risks turning BBC Three into just another website.  However, it does release part of the BBC from the strait jacket of the traditional forms. Programmes can be whatever length the producers want. Programmes can be turned around much more quickly. Programmes don't have to look or feel like programmes at all. Also, all the traditional programmes made by BBC Three will end up at some point on BBC One or BBC Two.          ",16 February 2016,entertainment
BBC Three could return as an on-air channel,"The BBC is hoping to bring back BBC Three as a regular TV channel, four years after it was taken off air and moved online.The youth channel, which commissioned hits like Normal People and Fleabag, will also have its budget doubled.It left linear TV in 2016 to save £30m, and because the corporation said young people were watching more shows online.The BBC now says it is ""considering the case"" for returning the channel to ""linear television"".A BBC spokesman said ""we'd be wrong not to back a service that is doing better than anyone could have ever conceived"".The turnaround will be formally announced as part of the BBC's annual plan on Wednesday, but there was no news about the fate of BBC Four, which has been rumoured for the axe.The corporation warned that putting BBC Three back on TV will mean reductions in other areas, especially as the BBC's income has been reduced by £125 million during the coronavirus outbreak. But it says those decisions won't be made until the autumn when there is a clearer picture of the BBC's finances. However, the BBC did say it had no plans to close BBC Four at the moment.BBC Three launched in 2003 and made its name with hits like Little Britain and Gavin & Stacey.In recent years, it has also been behind comedy and drama successes like This Country, People Just Do Nothing, My Left Nut and the Bafta-winning Killed By My Debt.It has also made the reality shows RuPaul's Drag Race UK and Glow Up; as well as hard-hitting documentaries like Stacey Dooley's investigations and Jesy Nelson's Odd One Out.Normal People, an adaptation of the Sally Rooney novel, recently propelled BBC Three to its biggest ever week on iPlayer, with 21.8 million requests for the channel's programmes.Its shows have been aired on regular TV as well as online, including in a dedicated zone on BBC One after the News At Ten since last spring.When it moved online in February 2016, the BBC Trust said ""independent evidence shows younger audiences are watching more online and watching less linear TV"".But BBC Three reached 8% of British 16-34-year-olds per week in 2018/19, down from 22% in 2015/16.The BBC now says its research shows there is a potential large linear audience for the channel's programmes, which it says are reaching both young people and the wider audience in ""big numbers"".The news comes two months after director general Tony Hall told MPs the board was looking to ""divert more resources into BBC Three to build the kind of creative content they're delivering"".But with the corporation needing to make savings, there has been speculation that BBC Four may be among the casualties.A petition calling for the channel to be saved has attracted more than 58,000 signatures.",19 May 2020,entertainment
BBC Three moves online after final night as TV channel,"BBC Three has broadcast its final night as a television channel as the youth strand goes online only.Programmes and other content such as animations and short films will now be available via the channel's website and the BBC iPlayer.The network has already posted a video from its YouTube account welcoming viewers to the new platforms.The move to online was first proposed in 2014 and was approved by the BBC Trust in November.The Trust said there was ""clear public value in moving BBC Three online, as independent evidence shows younger audiences are watching more online and watching less linear TV"".BBC Director General Tony Hall has said the move will save the corporation £30m.But the plans caused controversy, prompting the Save BBC Three campaign which saw more than 300,000 people sign a petition to keep the channel broadcasting on television.Monday evening was its last night as a linear TV channel, and saw BBC Three broadcasting episodes of some of its most popular programmes, including The Mighty Boosh, Family Guy, American Dad and Bad Education.The final programme broadcast on the television channel last night was a repeat of the first ever episode of Gavin And Stacey, the sitcom created and written by Ruth Jones and James Corden - who has since found international success as a talk show host in the US.The target audience of the strand will remain 16-24 year-olds as it goes online.The move means that entire series of original programmes previously broadcast on the network including Little Britain and Him & Her will be available to watch on demand.It aligns the service more closely with services such as Netflix and Amazon Prime - where whole ""box sets"" of programmes are available to watch.However, unlike those services, the new programmes that have so far been announced for the new BBC Three will be made available one episode at a time.Among the new content going live on Tuesday is the first episode of the new series of the sitcom Cuckoo and the stand-up comedy programme Live From The BBC.In addition to full-length programmes, the network will offer a daily stream of content including short films, blogs and news and sport updates - delivered through a new online platform called the Daily Drop, combining original content with material produced by other BBC services including Trending and Radio 1's Newsbeat. Content will also be delivered via BBC Three's YouTube channel and social media accounts including Snapchat and Facebook.The BBC confirmed in a statement that all original programmes being broadcast on the new online channel will be repeated at a later date on BBC One or BBC Two.Last month, the network revealed its new logo, prompting ridicule on social media because of its apparent resemblance to a logo unveiled in the satirical sitcom W1A. By David Sillito, BBC Media and Arts CorrespondentThis is quite clearly an experiment. Most people still largely watch traditional TV programmes on traditional TV channels.   The new BBC Three will offer up new programmes (around four hours a week of new content) on a website, the iPlayer and YouTube and then hope the audience will discover it amongst the deluge of video material that appears every day across the internet.   Up to this point, online video has been a side dish to the main channels - a chance to catch up or see something extra. Removing the promotional impact of a linear channel risks turning BBC Three into just another website.  However, it does release part of the BBC from the strait jacket of the traditional forms. Programmes can be whatever length the producers want. Programmes can be turned around much more quickly. Programmes don't have to look or feel like programmes at all. Also, all the traditional programmes made by BBC Three will end up at some point on BBC One or BBC Two.          ",16 February 2016,entertainment
Feud erupts over Ariana Grande and Justin Bieber's US chart position,"Ariana Grande and Justin Bieber have defended themselves after rapper Tekashi 6ix9ine accused them of buying the number one spot on the US chart.The rapper claimed the pop stars had bought tens of thousands of copies of their charity duet Stuck With U to boost its position.He also said some streams of his song Gooba were improperly discounted, leaving it in third place on the chart.Grande, Bieber and chart compilers Billboard have all denied the claims.Bieber called the rapper's accusations ""a lie"", while Grande advised him to ""take a moment to humble yourself"".Billboard, which publishes the US charts, posted a lengthy article refuting each of his points while explaining how positions were calculated.""Overall, Stuck With U drew 28.1 million US streams, 26.3 million in radio airplay audience and 108,000 sold in the tracking week,"" it explained. ""Gooba had 55.3 million US streams, 172,000 in radio airplay audience and 24,000 sold.""Those sums resulted in the songs' respective rankings on this week's Hot 100.""End of Youtube post  by ArianaGrandeVevoGooba is Tekashi 6ix9ine's first single since he was released from prison into house arrest last month.He was serving time after pleading guilty to multiple counts of racketeering, firearms offences and drug trafficking, and was freed over fears that his chronic asthma would make him vulnerable to the coronavirus.The 23-year-old first expressed his dissatisfaction on Friday in an Instagram video where he claimed the charts were being rigged.He presented forecasts that were purportedly sent to major record labels on Thursday, which showed Grande and Bieber's duet charting at number five.6ix9ine then showed a second email, which he claimed was sent at ""the last second"" on Thursday night (the cut-off point for sales to be included in the chart). It showed that Stuck With U had sold an additional 60,000 copies, boosting it to number one.""Literally, you're manipulating the charts now,"" he said. ""So, Billboard, the world is watching.""When the charts were announced on Monday, the rapper intensified his criticism, claiming the pop stars had bought tens of thousands of copies of their own single.""Understand this, they bought 30,000 or so units on six credit cards,"" he said. ""It's all manipulated, it's all fabricated,"" he added, before accusing Billboard of ""disqualifying"" 20 million or so of Gooba's streams.""I want the world to know that Billboard is a lie. You can buy number ones.""Bieber rejected several of the rapper's arguments. ""He says his streams don't count,"" he wrote. ""Yes they do, but he is counting his global streams and this is a domestic chart, so only domestic streams count.""He added that the additional 60,000 sales of Stuck With U were not reported until Thursday as a tactic to beat the competition. ""That's called strategy,"" said the singer.And he said it was impossible to buy 30,000 copies of a single on six credit cards because bulk purchases were against chart rules.Grande responded with her own statement on Instagram. Although she didn't mention 6ix9ine by name, she made her feelings clear.After thanking fans for their support, the singer said: ""You cannot discredit this as hard as you try.""She added: ""To anybody that is displeased with their placement on the chart this week... I ask you to take a moment to humble yourself. Be grateful you're even here.""Billboard's column went into forensic detail on how the charts were compiled.Grande and Bieber's tally was boosted by the availability of a physical/digital bundle - meaning fans could buy an autographed copy of the single, to be posted at a later date, along with a download that was available immediately. Both counted as an separate sale.Setting the feud aside, Grande and Bieber's manager Scooter Braun emphasised that proceeds from their single were going to the First Responders Children's Fund.""Thank you to all the first responders and their families,"" he wrote on Instagram. ""Let's keep raising money for them as they sacrifice for us. Nuff said.""",19 May 2020,entertainment
BBC Breakfast's Carol Kirkwood injured in bike accident,"Carol Kirkwood has sent the ""biggest thanks ever"" to the police, ambulance and hospital staff who helped her after she was knocked off her bike by a car.The BBC weather presenter tweeted that she had been ""injured"" and was taken to hospital in Slough.""Biggest thanks ever to the police (Chris and Faye), the ambulance crew (Miranda and Stewart) who tended to me and took me to hospital,"" she said.She was back on BBC Breakfast on Tuesday morning after three weeks away.Kirkwood told viewers that her leg that had been hurt.""I still have a nasty injury on my knee but I'm still here,"" she said.Been off following an accident. Got knocked off my bike by a car and got injured. Biggest thanks ever to the Police (Chris and Faye), the Ambulance Crew (Miranda and Stewart) who tended to me and took me to Hospital. And especially Peter Foskett-Tharby at Wexham Park Hospital ♥️End of Twitter post  by @carolkirkwoodFriends expressed their sympathy for the weather presenter on Twitter and Kirkwood said she was ""overwhelmed"" by their support.I am overwhelmed and humbled by all your lovely tweets. Will read them properly when I get home later. THANK YOU! It is so good to be back. Hope you are all keeping well ♥️♥️ xxxEnd of Twitter post 2 by @carolkirkwoodGood Morning Britain presenter Charlotte Hawkins sent Kirkwood a ""get well soon"" message.So sorry to hear that Carol, poor you!  Get well soon. Sending love xxxEnd of Twitter post  by @CharlotteHawknsSusan Calman, who was a fellow contestant of Kirkwood's on Strictly Come Dancing in 2015, added: ""Hope you're OK."" Oh sweetie!! Hope you’re ok. Sending so much love xxEnd of Twitter post  by @SusanCalmanGavin & Stacey's Larry Lamb also shared his best wishes.We need you brighten up our days !! XxEnd of Twitter post  by @larrylamb47And Fern Britton also expressed sympathy.Poor girl! Sending you lots of restorative love. Ouch ! ❤️❤️End of Twitter post  by @Fern_BrittonKirkwood had been silent on social media since 22 April, when she told her followers to take care during the coronavirus pandemic.She wrote at the time: ""Look after yourself and each other. 'See' you soon xxx.""Kirkwood has been presenting the weather on the BBC since 1998.She has since appeared regularly across BBC Weather's output on radio and television and has won the Television and Radio Industries Club (TRIC) award for best TV weather presenter several times since 2003.",19 May 2020,entertainment
Coronavirus: Travis McCready plays America's first gig in months,"Country musician Travis McCready played to an audience wearing face masks in what's been described as the first US concert since the Covid-19 lockdown.The gig, in Arkansas, offered a glimpse of how live music could resume in the UK, with compulsory temperature tests and social distancing for all present.Concert-goers were required to buy seats in clusters, branded ""fan pods"", and large areas were roped off.""It's just nice to be doing something that's normal,"" said one attendee.A snapshot of the socially distanced Travis McCready show tonight: pic.twitter.com/OlHJbDzT9KEnd of Twitter post  by @TimesRecordMcCready's concert was originally scheduled for Friday, 15 May, in Fort Smith, Arkansas, but Governor Asa Hutchinson said it failed to meet the state's public health standards.The venue - a former Masonic temple called TempleLive - was threatened with a cease-and-desist order and had its alcohol licence revoked.But after making adjustments to their concert plan, the venue received permission to stage the concert on Monday night.Under the state-approved plan, all employees and audience members over the age of 10 were required to wear face coverings, and performers were instructed to maintain a minimum distance of 12 feet from the audience.The state also allowed TempleLive to have 239 people seated in the 1,100-seat venue.After receiving the go-ahead, representatives from the venue maintained they had delayed the concert against their will.""This is about rock and roll, and having a good time, and live music, and being out with your peers, and doing what you do as an American: You get out, you do things,"" Mike Brown told reporters at Arkansas TV station KFSM-TV.Speaking to the New York Times, Mr Brown also argued that concert venues were being held to stricter standards than other public gatherings.""If you can go to a church and it's a public assembly, there is no difference,"" said Mike Brown, a representative for Temple Live. ""How is it OK for one group to have a public meeting, and it's not OK for a music venue to have the same opportunity?""State officials argued that a concert was more dangerous than a religious gathering because it was more likely to attract visitors from out-of-town.This will give you an idea of the socially distanced seating at the @templelivefsm show tonight. pic.twitter.com/1JR8F2AUtNEnd of Twitter post  by @MBryanTimesRecWhen the show finally went ahead on Monday night, Mr Brown greeted the audience by playing the Beastie Boys' Fight For Your Right (To Party) before introducing support act Lauren Brown.McCready took to the stage later, without referencing the strange circumstances. Nonetheless, fans seemed to appreciate the show.""We're happy to be here,"" said LaLisa Smiddy, who drove four hours to attend the concert. ""I'm one of the more paranoid ones out there, and when I saw everything this venue has done, I was ready to come,"" she told the New York Times. ""I think they've done an outstanding job.""However, McCready's show is unlikely to kickstart a return to live music just yet, with most experts predicting that large-scale shows will not resume before the end of 2020.In the UK, many small venues are at risk of closure due to the sudden lack of income, prompting the Music Venue Trust to launch a ""Save Our Venues"" fundraising campaign last month.The initiative has raised £1.5m so far, meaning 140 venues have been temporarily saved from the threat of imminent closure.""This is a good start,"" said CEO Mark Davyd, ""but we cannot relax as we still have a mountain to climb to secure the long-term future of this sector. ""We still desperately need more music industry companies to step up and help with donations alongside real action from government specifically around rent relief, more financial help and clearer guidance.""",19 May 2020,entertainment
Twilight actor Gregory Tyree Boyce and girlfriend Natalie Adepoju found dead,"Gregory Tyree Boyce, who appeared in the first Twilight film in 2008, has been found dead alongside his girlfriend in Las Vegas.Boyce was 30 and his girlfriend, Natalie Adepoju, was 27. Police said it was not a criminal incident, and the coroner said they were waiting for toxicology results.Boyce, 30, played Tyler in Twilight, the character who almost crashed his van into Bella before Edward stopped it with his bare hands.Boyce's brother Chris Wayne wrote on Facebook: ""I wish you were still here bro. The world lost an awesome person.""His mother Lisa Wayne wrote: ""I'm sick without you. I'm torn, I'm lost. I'm in pain.""I'd text you or call you when I was broken or worried about something, and you'd tell me, Ma, I got you, we'll get thru this together. Boy. Why did you leave me?""She added: ""Never another hug, kiss or to hear those words, I love you again. I'm broken. I love you Greggy, my Hunny.""She said Boyce and Adepoju were in the process of starting a chicken wings business with flavours named after west coast rappers.Boyce leaves behind a 10-year-old daughter, while Adepoju had a young son.A GoFundMe page for Adepoju's funeral said: ""Natalie had so much life to live we are saddened that her life was cut short.""The Clark County Coroner's Office, which covers Las Vegas, confirmed the news to various US media outlets, telling USA Today the causes of death were pending toxicology results.Police spokesman Larry Hadfield told the Las Vegas Review-Journal: ""The incident was not criminal.""",19 May 2020,entertainment
BBC Three could return as an on-air channel,"The BBC is hoping to bring back BBC Three as a regular TV channel, four years after it was taken off air and moved online.The youth channel, which commissioned hits like Normal People and Fleabag, will also have its budget doubled.It left linear TV in 2016 to save £30m, and because the corporation said young people were watching more shows online.The BBC now says it is ""considering the case"" for returning the channel to ""linear television"".A BBC spokesman said ""we'd be wrong not to back a service that is doing better than anyone could have ever conceived"".The turnaround will be formally announced as part of the BBC's annual plan on Wednesday, but there was no news about the fate of BBC Four, which has been rumoured for the axe.The corporation warned that putting BBC Three back on TV will mean reductions in other areas, especially as the BBC's income has been reduced by £125 million during the coronavirus outbreak. But it says those decisions won't be made until the autumn when there is a clearer picture of the BBC's finances. However, the BBC did say it had no plans to close BBC Four at the moment.BBC Three launched in 2003 and made its name with hits like Little Britain and Gavin & Stacey.In recent years, it has also been behind comedy and drama successes like This Country, People Just Do Nothing, My Left Nut and the Bafta-winning Killed By My Debt.It has also made the reality shows RuPaul's Drag Race UK and Glow Up; as well as hard-hitting documentaries like Stacey Dooley's investigations and Jesy Nelson's Odd One Out.Normal People, an adaptation of the Sally Rooney novel, recently propelled BBC Three to its biggest ever week on iPlayer, with 21.8 million requests for the channel's programmes.Its shows have been aired on regular TV as well as online, including in a dedicated zone on BBC One after the News At Ten since last spring.When it moved online in February 2016, the BBC Trust said ""independent evidence shows younger audiences are watching more online and watching less linear TV"".But BBC Three reached 8% of British 16-34-year-olds per week in 2018/19, down from 22% in 2015/16.The BBC now says its research shows there is a potential large linear audience for the channel's programmes, which it says are reaching both young people and the wider audience in ""big numbers"".The news comes two months after director general Tony Hall told MPs the board was looking to ""divert more resources into BBC Three to build the kind of creative content they're delivering"".But with the corporation needing to make savings, there has been speculation that BBC Four may be among the casualties.A petition calling for the channel to be saved has attracted more than 58,000 signatures.",19 May 2020,entertainment
